z,mu_LCDM,mu_STAM,Delta_mu,fractional_dL_pct
0.30555258764607685,41.076372743083496,41.07416410617797,0.002208636905528749,0.10176323196600112
0.30972454090150253,41.110317925572154,41.107717913998314,0.002600011573839822,0.1198066687495114
0.3138964941569283,41.143844723217484,41.14085041476007,0.0029943084574171053,0.13798811646970055
0.31806844741235396,41.17696368029752,41.17357228687419,0.0033913934233282816,0.15630146242322507
0.32224040066777965,41.209684988300765,41.20589386269012,0.0037911256106468727,0.1747402795424735
0.3264123539232054,41.242018459600686,41.237825093093036,0.004193366507649898,0.19329824485743163
0.3305843071786311,41.27397351425635,41.26937552818091,0.004597986075438598,0.21196942211854086
0.3347562604340568,41.305559222979824,41.300554365054026,0.005004857925797523,0.23074803950933198
0.3389282136894825,41.33678432438579,41.33137046516494,0.005413859220851691,0.24962848510694524
0.34310016694490825,41.367657241186585,41.36183237061073,0.005824870575857233,0.26860530248788983
0.34727212020033393,41.39818609540917,41.39194831944441,0.006237775964763159,0.2876731864625004
0.3514440734557596,41.4283786915812,41.4217262232521,0.006652468329100714,0.3068272422631857
0.35561602671118536,41.45824259825953,41.45117376133537,0.0070688369241622695,0.32606240126451524
0.35978797996661105,41.48778514458034,41.48029837422478,0.007486770355562555,0.34537356109998196
0.3639599332220368,41.517013384731285,41.50910721957964,0.007906165151645439,0.36475598180696345
0.3681318864774625,41.54593413589139,41.53760721512319,0.00832692076820507,0.3842050552191889
0.3723038397328882,41.574553988866256,41.56580504935666,0.008748939509594322,0.4037163014176226
0.3764757929883139,41.60287931813126,41.59370719167899,0.00917212645227039,0.42328536529352423
0.3806477462437396,41.63091629132187,41.621319901951416,0.009596389370450709,0.44290801320789885
0.38481969949916534,41.65867085382913,41.64864921093897,0.010021642890158944,0.462580325275308
0.388991652754591,41.68614878323709,41.67570098288167,0.010447800355414927,0.4822983192708241
0.39316360601001676,41.71335570691505,41.702480934648534,0.010874772266518562,0.502057878272133
0.39733555926544245,41.74029705016229,41.728994573666625,0.011302476495664848,0.5218552234141471
0.40150751252086814,41.766978071772364,41.75524723850027,0.011730833272096675,0.5416866820161292
0.4056794657762939,41.79340387087756,41.781244105757764,0.012159765119797328,0.5615486847903695
0.40985141903171957,41.819579393443604,41.80699019664678,0.012589196796824353,0.5814377631255363
0.4140233722871453,41.84550943843588,41.832490383199584,0.013019055236298982,0.6013505464449231
0.418195325542571,41.87119864498617,41.85774937246019,0.013449272525981826,0.6212839003645998
0.42236727879799674,41.896651525337305,41.882771744024765,0.013879781312539308,0.6412347139242325
0.4265392320534224,41.92187250112501,41.90756199126658,0.014310509858425746,0.6611996704628309
0.4307111853088481,41.946865839045294,41.93212444579806,0.014741393247234669,0.6811757669525909
0.43488313856427385,41.97163568534505,41.9564633168784,0.01517236846665071,0.7011600862825595
0.43905509181969954,41.99618607038796,41.9805826960293,0.015603374358654776,0.7211497950337264
0.4432270450751253,42.02052091300495,42.00448656143384,0.016034351571107663,0.7411421413162644
0.44739899833055097,42.04464402464123,42.028178782130496,0.016465242510733447,0.7611344526698316
0.4515709515859767,42.06855909946601,42.051663106077875,0.016895993388132524,0.7811242310561184
0.4557429048414024,42.092269729777954,42.07494317744384,0.01732655233411151,0.8011090655931863
0.4599148580968281,42.11577945863469,42.09802259655816,0.017756862076531377,0.8210862926319784
0.4640868113522538,42.13909170570129,42.12090483408316,0.018186871618127043,0.8410535378160056
0.4682587646076795,42.162209801313566,42.14359326981007,0.018616531503496958,0.8610084965320342
0.47243071786310525,42.1851369896186,42.16609119583951,0.01904579377908533,0.8809489321244923
0.47660267111853094,42.207876431577624,42.18840181962324,0.01947461195438649,0.9008726741646322
0.4807746243739567,42.23043120783833,42.21052826687419,0.019902940964136917,0.9207776167639681
0.48494657762938237,42.25280431180083,42.23247357331999,0.020330738480836885,0.9406617796558381
0.48911853088480806,42.27499865043008,42.254240685369936,0.020757965060141714,0.9605233150843606
0.4932904841402338,42.297017111080166,42.27583253583346,0.021184575246707027,0.9803600943341984
0.4974624373956595,42.318862479468365,42.29725195014503,0.021610529323332628,1.0001702539401691
0.5016343906510852,42.34053747362552,42.3185016848021,0.02203578882341617,1.019951987187162
0.5058063439065109,42.36204474611377,42.339584429615094,0.022460316498673194,1.039703542670023
0.5099782971619367,42.383386886153616,42.36050280986582,0.022884076287795097,1.0594232228954725
0.5141502504173623,42.40456642166457,42.381259388378595,0.023307033285973944,1.079109382922705
