VARNAMES:,CID,CIDint,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,ERRFLAG_FIT,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,LENSDMU,LENSDMUERR,MWEBV,HOST_NMATCH,HOST_NMATCH2,HOST_OBJID,HOST_ZPHOT,HOST_ZPHOTERR,HOST_ZSPEC,HOST_ZSPECERR,HOST_RA,HOST_DEC,HOST_ANGSEP,HOST_DDLR,HOST_CONFUSION,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_LOGSFR,HOST_LOGSFR_ERR,HOST_LOGsSFR,HOST_LOGsSFR_ERR,HOST_COLOR,HOST_COLOR_ERR,HOST_MAG_g,HOST_MAG_i,HOST_SBFLUXCAL_g,HOST_SBFLUXCAL_i,HOST_SBMAG_g,HOST_SBMAG_i,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,SNRSUM,BANDLIST,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,RADIUS_POP,PROB_SCONE,PROB_SNIRFV19,PROB_SNNDESCC,PROB_SNNJ17,PROB_SNNV19,CUTMASK,MU,MUMODEL,MUERR,MUERR_RENORM,MUERR_RAW,MUERR_VPEC,MURES,MUPULL,M0DIF,M0DIFERR,CHI2_BEAMS,PROBCC_BEAMS,biasCor_nevt,biasCor_mu,biasCorErr_mu,biasCor_muCOVSCALE,biasCor_muCOVADD,IDSAMPLE,IZBIN
SN:,1896244,1896244,10,0,C2,3,0,0.59211,0.001,0.59156,0.001,0.59156,0.00188,0,300,0,0,0.0102958,1,1,134468,-9,-9,0.5921,0.001,54.96751,-29.466063,0.517,0.49,-9,10.637,0.028,1.22,0.901,-9.445,0.90831,0.991,-999,23.85,21.57,6.85,54.68,25.41077,23.15543,58064.3086,10.77237,6.92301,6.05344,27.24198,riz,58068.1094,1.0726,2.15852,1.10831,0.0609675,0.0743254,23.64217,0.0828371,6.26805E-06,4.78226E-07,0.0249785,-3.97308E-07,-1.85664E-08,41,28.50322,0.93007,0.747658,0.9991,0.8658,0.9949,0.9429,0.992,0,43.15886,42.6851,0.20572,0.2089,0.272,0.0045,0.4801,2.334,-0.0064,0.011,6.07,0.007392,1536,-0.0007,0.015,0.562,0,6,14
SN:,1922405,1922405,10,0,C2,3,0,0.51671,0.001,0.51619,0.001,0.51619,0.00182,0,300,0,0,0.0110227,1,2,-33195,-9,-9,0.5167,0.001,55.19722,-28.663994,1.006,1.369,-2.70499,9.615,0.018,0.993,0.022,-8.618,0.0686222,0.379,-999,23.58,22.19,5.06,23.01,25.73962,24.09521,58099.1875,21.18258,16.37365,12.87619,44.778,riz,58100.3789,0.621,0.99703,0.54637,-0.0291981,0.0478764,22.92368,0.0508402,1.21487E-05,5.68868E-07,0.00763814,-1.92767E-07,-1.89852E-08,34,33.29353,0.50207,0.3463,0.9999,0.976,1,0.9999,1,0,42.47023,42.33106,0.16474,0.1651,0.1469,0.0051,0.1429,0.868,-0.0038,0.0132,0.94,0,13023,0.0239,0.004,1,0.0043,6,13
SN:,1331976,1331976,10,0,X3,3,0,0.56062,0.001,0.55939,0.001,0.55939,0.00185,0,300,0,0,0.0232538,1,2,-14221,-9,-9,0.5606,0.001,36.830448,-5.187593,0.492,0.675,-2.98203,8.975,0.019,0.967,1.111,-8.006,1.12994,0.162,-999,24.65,23.51,2.71,8.35,26.41758,25.19578,57327.1836,11.72249,6.3095,5.32796,29.29842,riz,57324.6758,0.7597,-1.46827,0.75692,-0.108585,0.0679999,24.08176,0.0710858,4.18116E-06,2.73751E-07,0.0123642,-1.29105E-07,-1.22051E-08,34,24.45788,0.88581,0.608723,0.0003,0.8914,0.0003,0.2795,0,0,43.47172,42.5405,0.23759,240.3901,0.2151,0.0047,0.9376,3.946,-0.0064,0.011,3.09,1,329,0.0143,0.021,1,0.0089,2,14
SN:,1339703,1339703,10,0,E1,3,0,0.49383,0.001,0.49272,0.001,0.49272,0.0018,0,300,0,0,0.00765311,1,1,43484,-9,-9,0.4938,0.001,8.428386,-42.578835,0.117,0.161,-9,10.716,0.04,0.157,1.989,-10.514,1.98971,1.26,-999,22.71,20.33,18.01,156.39999,24.36122,22.01441,57372.0352,18.72651,11.8113,9.25566,39.93678,riz,57380.207,0.6496,-0.629474,0.70876,-0.109437,0.0562373,22.50927,0.0561544,1.77947E-05,9.20345E-07,0.0159355,-4.31469E-07,-3.84591E-08,20,33.66195,0.0285045,0.42083,0.9986,0.6447,0.9999,0.9596,0.9992,0,42.04737,42.21165,0.14231,0.1427,0.1633,0.0053,-0.1605,-1.128,-0.0038,0.0132,1.17,0.00006575,13922,0.0435,0.004,0.725,0,6,13
SN:,1338849,1338849,10,0,C1,3,0,0.62065,0.001,0.62002,0.001,0.62002,0.0019,0,300,0,0,0.00927697,1,2,42697,-9,-9,0.6206,0.001,53.704479,-26.361889,1.844,1.903,-1.13342,10.834,0.033,0.932,3.553,-9.923,3.55761,1.266,-999,23.72,21.04,2.58,23.63,26.47095,24.06634,57365.1875,16.47116,12.96709,8.19372,27.69504,riz,57365.2695,1.0416,-1.24017,0.81632,-0.0310528,0.0733287,23.49023,0.0607315,7.20955E-06,4.03271E-07,0.0156995,-1.80462E-07,-1.50388E-08,28,16.32808,0.96071,0.426151,0.9946,0.9943,0.9957,0.9983,0.9999,0,42.92772,42.8078,0.16682,0.1712,0.235,0.0043,0.1137,0.682,0.0062,0.0107,0.68,0.000009202,7145,-0.2053,0.005,0.492,0,6,15
SN:,1336925,1336925,10,0,C1,3,0,0.65056,0.001,0.64997,0.001,0.64997,0.00193,0,300,0,0,0.0112389,1,1,41504,-9,-9,0.6506,0.001,54.912556,-27.523815,0.515,0.686,-9,11.046,0.025,-3.464,6.536,-14.521,6.53779,1.491,-999,24.38,21.4,3.64,61.33,26.09725,23.03082,57355.2461,9.98738,8.88663,8.05187,23.52157,riz,57344.8711,0.8758,-2.16507,0.71438,0.0168672,0.0888641,23.46829,0.0821191,7.35669E-06,5.5642E-07,0.0176754,-2.59034E-07,-2.39406E-08,37,49.62095,0.0803277,0.723877,0.9463,0.9627,0.9104,0.998,0.8332,0,42.82085,42.9311,0.1785,0.1852,0.2693,0.0042,-0.1164,-0.652,0.0062,0.0107,0.81,0.02144,3947,-0.427,0.008,0.432,0,6,15
SN:,1332632,1332632,10,0,C3,3,0,0.62383,0.001,0.6232,0.001,0.6232,0.00191,0,300,0,0,0.00795935,2,2,40359,-9,-9,0.6238,0.001,52.663742,-28.479296,0,0,-9.41856,10.603,0.023,-0.593,9.407,-11.211,9.40742,1.534,-999,-10,-10,2.85,38.38,26.36289,23.53974,57325.1836,25.54266,22.99648,16.57794,71.68645,riz,57325.3828,0.423,-1.76635,0.31903,-0.046921,0.0430461,23.34864,0.0394518,8.21376E-06,2.98459E-07,0.00475737,-5.72682E-08,-8.38839E-09,39,15.24147,0.99978,0.609201,0.9201,0.8239,0.9993,0.9994,0.9992,0,42.58487,42.82117,0.156,0.1601,0.1203,0.0043,-0.2425,-1.554,0.0062,0.0107,2.49,0.00004959,2678,-0.0429,0.008,1,0.0086,3,15
SN:,1281879,1281879,10,0,S2,3,0,0.50657,0.001,0.50547,0.001,0.50547,0.00181,0,300,0,0,0.0293065,1,1,12518,-9,-9,0.5066,0.001,41.396854,-1.216815,0.769,0.752,-9,10.645,0.015,0.627,0.176,-9.982,0.18243,0.866,-999,23.11,21.18,11.76,65.95,24.82398,22.95196,57265.293,10.11009,8.99689,8.28405,30.02582,riz,57262.5938,0.7947,1.08758,0.90963,0.14948,0.0726254,22.96157,0.0896622,1.17321E-05,9.68855E-07,0.0236203,-6.28848E-07,-5.18896E-08,47,35.66876,0.88653,0.616184,0.9906,0.6942,0.9999,0.9997,0.9999,0,42.22901,42.27762,0.19449,0.195,0.2211,0.0052,-0.0448,-0.231,-0.0038,0.0132,0.57,0.000008143,1908,-0.2103,0.011,0.754,0,5,13
SN:,1331130,1331130,10,0,E1,3,0,0.39292,0.001,0.39189,0.001,0.39189,0.00171,0,300,0,0,0.00518637,1,1,39632,-9,-9,0.3929,0.001,8.05312,-43.207359,0.031,0.032,-9,10.406,0.032,0.593,1.027,-9.825,1.03027,1.311,-999,23.21,21.01,11.69,89.97,24.83046,22.61476,57305.0547,8.33377,7.59106,5.8975,27.8472,riz,57300.7305,1.1331,0.16585,0.77124,0.20695,0.0826826,23.01646,0.10332,1.11536E-05,1.0614E-06,0.0247694,-4.06192E-07,-7.77685E-08,38,27.26531,0.90194,0.692046,0.9988,0.483,0.9975,0.9793,0.9932,0,41.95625,41.62489,0.25195,0.2528,0.1874,0.0065,0.3617,1.436,-0.0304,0.0149,3.1,0.001432,7640,-0.2188,0.007,1,0.0271,6,11
SN:,1340700,1340700,10,0,X3,3,0,0.32657,0.001,0.3255,0.001,0.3255,0.00166,0,300,0,0,0.0208855,1,1,43324,-9,-9,0.3266,0.001,36.162487,-4.681663,0.049,0.043,-9,10.461,0.008,1.104,0.131,-9.346,0.13223,0.921,-999,22.06,20.46,40.4,166.33,23.48405,21.94757,57376.0977,68.69353,45.66154,42.18292,153.82225,griz,57373.8086,0.1818,-0.388708,0.23448,0.11306,0.0178716,22.05454,0.022971,0.000027051,5.72319E-07,0.00213545,-9.07034E-08,-7.54455E-09,23,21.95363,0.52305,0.398509,0.999,0.922,0.9999,0.9998,1,0,41.0611,41.15605,0.18426,0.1836,0.0513,0.0076,-0.0975,-0.529,0.0025,0.0125,0.69,0,4511,-0.0839,0.007,1,0.03,2,10
SN:,1304145,1304145,10,0,E2,3,0,0.33907,0.001,0.33811,0.001,0.33811,0.00167,0,300,0,0,0.00430013,1,1,9840,-9,-9,0.3391,0.001,10.177816,-43.78458,0.517,0.394,-9,10.604,0.036,1.864,0.164,-8.572,0.1679,0.576,-999,21.7,20.33,45.32,166.14,23.35928,21.94881,57291.0859,21.09898,14.24144,10.60977,39.10897,griz,57285.7461,0.6635,1.65715,0.72886,-0.0206817,0.0389387,22.70706,0.059502,1.48311E-05,8.12795E-07,0.0089394,-4.17639E-07,-1.20978E-08,55,90.48282,0.00182335,0.556667,0,0.1852,0,0,0,0,42.34314,41.25137,0.19829,197.6117,0.171,0.0074,1.0893,5.493,0.0025,0.0125,3.37,1,2805,0.0521,0.013,1,0.0088,6,10
SN:,1246791,1246791,10,0,X3,3,0,0.83213,0.001,0.83066,0.001,0.83066,0.00209,0,300,0,0,0.020685,1,1,17458,-9,-9,0.8321,0.001,36.319611,-4.575352,1.11,1.467,-9,10.519,0.009,0.684,0.145,-9.836,0.1585,0.865,-999,24.13,22.59,2.62,10.51,26.45425,24.94599,56543.3828,17.33892,12.49007,-99,40.30025,ri,56546.8516,1.101,-1.08866,0.75355,-0.0662163,0.0632619,23.86585,0.0514064,5.10106E-06,2.4152E-07,0.0151999,-8.747E-08,4.50306E-09,20,11.45477,0.93357,0.424739,0.8496,0.9951,1,0.9994,0.9995,0,43.27814,43.57683,0.18168,0.1841,0.238,0.0034,-0.2858,-1.573,-0.0129,0.0174,2.86,0.000102,5238,-0.044,0.007,0.57,0,2,17
SN:,1258330,1258330,10,0,X2,3,0,0.52595,0.001,0.52473,0.001,0.52473,0.00182,0,300,0,0,0.0259163,1,1,16973,-9,-9,0.526,0.001,36.064503,-6.126816,1.072,1.274,-9,9.661,0.04,0.109,0.024,-9.566,0.15586,0.439,-999,24.1,22.61,4.85,18.69,25.78565,24.32098,56602.0547,25.46213,17.10816,14.48979,44.69447,riz,56600.7031,0.8016,1.27214,0.63914,0.0707945,0.0494486,22.73792,0.0464519,1.44155E-05,6.1675E-07,0.00497759,-1.74505E-07,-2.09243E-08,30,34.45349,0.26307,0.485287,0.9976,0.9038,0.9984,0.9999,1,0,42.12443,42.37454,0.16049,0.1624,0.1674,0.005,-0.2437,-1.519,-0.0064,0.011,2.44,0,2757,-0.084,0.009,0.879,0,4,14
SN:,1254070,1254070,10,0,C2,3,0,0.49305,0.001,0.49252,0.001,0.49252,0.0018,0,300,0,0,0.0116089,1,1,-1007,-9,-9,0.4931,0.001,54.677597,-28.224133,0.534,0.732,-9,10.684,0.039,0.371,10.371,-10.295,10.37132,1.558,-999,24.04,21.44,5.2,60.35,25.70999,23.04831,56575.1797,27.79033,14.87995,9.70614,47.34389,riz,56582.5234,0.4174,-0.00313502,0.46549,-0.043042,0.0454651,22.66323,0.0461651,1.54422E-05,6.56598E-07,0.00556873,-1.95877E-07,-1.89311E-08,36,43.8084,0.17403,0.143477,0.9996,0.9583,1,0.9997,1,0,42.16607,42.20976,0.12689,0.1272,0.1408,0.0053,-0.0399,-0.315,-0.0038,0.0132,-0.24,0,16967,-0.0244,0.003,0.763,0,6,13
SN:,1263369,1263369,10,1,S1,3,0,0.31343,0.001,0.31251,0.001,0.31251,0.00165,0,300,0,0,0.0565733,1,1,11119,-9,-9,0.3134,0.001,43.229355,-0.541303,1.962,1.167,-9,10.478,0.011,1.055,0.241,-9.38,0.24183,0.963,-999,22.63,20.9,15.86,71.19,24.49924,22.86895,56669.0469,50.80721,47.01299,25.21381,103.77638,griz,56665.8828,0.2214,0.24013,0.26062,-0.0710473,0.016422,21.45848,0.0225411,4.68389E-05,9.72429E-07,0.00171759,-1.50715E-07,-9.20108E-09,28,30.80026,0.32602,0.249986,0.9996,0.9788,1,1,1,0,41.06449,41.05376,0.11181,0.1108,0.0585,0.0079,0.0243,0.217,-0.0136,0.0162,-0.54,0,5112,0.0015,0.003,1,0.0078,5,9
SN:,1249805,1249805,10,80,C2,3,0,0.34321,0.001,0.34273,0.001,0.34273,0.00167,0,300,0,0,0.0108711,1,1,2772,-9,-9,0.3432,0.001,54.046764,-29.787718,0.251,0.26,-9,10.279,0.014,1.382,0.026,-8.895,0.0460435,0.545,-999,21.07,20.07,86.33,211.7,22.6596,21.6857,56615.043,12.86109,12.4005,8.78333,31.24712,grz,56607.8789,0.5808,1.97604,0.94171,0.2302,0.05373,21.62012,0.11919,4.03599E-05,4.43073E-06,0.00364922,-3.52082E-06,-9.86303E-08,13,31.39715,0.00294858,1.011276,0,0.0875,0,0,0,0,40.60507,41.28476,0.33932,338.1609,0.2823,0.0073,-0.6822,-2.01,0.0025,0.0125,7.47,1,418,-0.0318,0.031,1,0.0341,6,10
SN:,1255487,1255487,10,0,X1,3,0,0.45131,0.001,0.45012,0.001,0.45012,0.00176,0,300,0,0,0.0203155,1,2,14434,-9,-9,0.4513,0.001,34.843578,-5.66788,0.183,0.256,-4.54813,9.513,0.02,0.904,0.022,-8.618,0.0752861,0.285,-999,23.13,21.91,12.74,40.3,24.73708,23.48674,56591.0859,16.3369,15.43893,10.29023,40.81058,riz,56590.3203,0.5862,0.92256,0.67423,0.18575,0.057324,22.8996,0.0760686,1.24211E-05,8.70247E-07,0.014522,-4.09611E-07,-3.96956E-08,32,38.74891,0.1914,0.69132,0.995,0.8479,1,0.9991,1,0,41.90324,41.97905,0.21155,0.2107,0.1633,0.0057,-0.0794,-0.375,0.0036,0.013,0.83,0,1422,-0.1215,0.012,1,0.0168,4,12
SN:,1260645,1260645,10,0,C2,3,0,0.67462,0.001,0.67405,0.001,0.67405,0.00195,0,300,0,0,0.0126703,1,2,3133,-9,-9,0.6746,0.001,55.096146,-29.632816,0.681,0.756,-3.32487,10.718,0.031,-1.307,1.37,-12.034,1.37441,1.262,-999,24.22,21.52,2.82,43.4,26.37438,23.40628,56635.1211,12.65118,8.26328,5.79904,28.05572,riz,56632.6016,1.2022,0.88717,0.95967,0.0414755,0.0623236,23.50756,0.0607695,7.09542E-06,3.97136E-07,0.0153973,-2.70452E-07,-4.39803E-09,39,35.60617,0.62547,0.326443,0.9964,0.99,0.998,0.9976,0.9997,0,43.05539,43.02634,0.15671,0.1608,0.2511,0.004,0.0229,0.146,0.0062,0.0107,0.11,0.00002272,4926,-0.1849,0.006,0.382,0,6,15
SN:,1251022,1251022,10,0,C1,3,0,0.6849,0.001,0.68428,0.001,0.68428,0.00196,0,300,0,0,0.00908844,1,3,1277,-9,-9,0.6849,0.001,54.067398,-28.060661,0.876,0.952,-2.664,10.877,0.046,0.612,0.304,-10.238,0.31791,1.059,-999,24.31,21.63,3.45,43.83,26.15545,23.39557,56552.2734,12.96216,8.54491,8.49322,34.42679,riz,56553.7461,0.6396,-0.142431,0.69602,-0.134863,0.0556466,23.26108,0.0556497,8.90367E-06,4.5636E-07,0.0163777,-2.46427E-07,-1.03059E-08,49,43.93796,0.67799,0.452044,0.9989,0.9495,0.9999,0.9987,0.9999,0,42.91859,43.0659,0.1153,0.1182,0.1838,0.004,-0.1652,-1.433,0.0179,0.0134,1.53,0.0000157,5497,0.0862,0.004,0.379,0,6,16
SN:,1262573,1262573,10,0,S2,3,0,0.23837,0.001,0.23747,0.001,0.23747,0.00159,0,300,0,0,0.0304363,1,1,13651,-9,-9,0.2384,0.001,41.562847,-1.520996,2.155,1.112,-9,11.152,0.019,-1.38,8.62,-12.488,8.62225,1.527,-999,20.91,18.96,29.64,136.60001,23.8203,22.16137,56653.1016,39.21758,38.11735,27.87415,105.62109,griz,56650.6797,0.4059,-2.91313,0.402,0.00333234,0.034213,21.49084,0.0434418,4.54635E-05,1.81906E-06,0.00571841,-3.22668E-07,-4.89846E-08,35,21.36805,0.96599,0.971107,0.9906,0.6642,1,0.9999,0.9997,0,40.41081,40.37381,0.13465,0.1341,0.086,0.0101,0.0498,0.37,-0.0128,0.0172,-0.08,0.000007239,101,-0.0781,0.049,1,0.0094,5,8
SN:,1263936,1263936,10,0,C2,3,0,0.49575,0.001,0.49523,0.001,0.49523,0.0018,0,300,0,0,0.0119811,2,3,2259,-9,-9,0.4958,0.001,54.62709,-30.0467,1.284,0.953,-2.17891,10.111,0.017,1.484,0.02,-8.618,0.0377359,0.39,-999,23.39,21.63,9.59,39.4,25.04545,23.51126,56681.1289,14.1309,9.57628,8.41258,32.93615,riz,56676.2539,0.9361,1.95058,1.06009,0.1932,0.0714873,22.98359,0.0810739,1.14964E-05,8.58457E-07,0.0352395,-6.52273E-07,-4.81433E-08,17,10.04586,0.90168,0.915134,0.9897,0.4805,0.9982,0.9847,0.9974,0,42.19532,42.22392,0.22078,0.2213,0.2112,0.0053,-0.0248,-0.112,-0.0038,0.0132,0.79,0.0002119,720,-0.1465,0.019,1,0.0029,6,13
SN:,1254889,1254889,10,0,C3,3,0,0.60613,0.001,0.60551,0.001,0.60551,0.00189,0,300,0,0,0.00819772,1,1,-4723,-9,-9,0.6061,0.001,53.055206,-27.711376,2.956,2.279,-9,10.936,0.011,1.008,0.02,-9.936,0.0352278,0.723,-999,22.07,20.44,1.21,8.6,27.29304,25.16375,56591.3047,34.611,26.50059,20.34091,83.48072,riz,56590.418,0.2981,-0.558684,0.30236,-0.0731532,0.03149,23.33907,0.0315788,8.2865E-06,2.41014E-07,0.00268344,-5.39261E-08,-4.10682E-09,42,34.32184,0.7942,0.306824,0.9889,0.9975,0.9998,0.9955,0.9995,0,42.81646,42.74597,0.14019,0.1438,0.1033,0.0044,0.0643,0.459,0.0062,0.0107,0.08,0.00001598,12211,0.0021,0.004,1,0.0077,3,15
SN:,1248936,1248936,10,0,E1,3,0,0.57208,0.001,0.57093,0.001,0.57093,0.00186,0,300,0,0,0.004749,1,1,6702,-9,-9,0.5721,0.001,8.161636,-43.461281,0.315,0.549,-9,9.12,0.079,-0.408,0.117,-9.596,0.25805,0.472,-999,25.04,23.69,1.97,7.26,26.76383,25.34766,56547.0859,11.56654,7.1978,6.61994,29.71026,riz,56550,0.6575,-1.12802,0.71471,-0.100267,0.0711428,23.26507,0.0661705,8.87096E-06,5.40643E-07,0.0114512,-2.60509E-07,-1.89276E-08,40,23.5055,0.98243,0.503078,0.999,0.9288,1,0.9994,1,0,42.73478,42.59349,0.21377,0.2163,0.2323,0.0047,0.1477,0.691,-0.0064,0.011,1.19,0,4317,-0.0342,0.009,0.827,0,6,14
SN:,1260427,1260427,10,0,X3,3,0,0.81895,0.001,0.8175,0.001,0.8175,0.00208,0,300,0,0,0.0260141,1,3,19962,-9,-9,0.8189,0.001,36.541462,-5.124887,0.283,0.372,-3.65494,10.749,0.073,0.068,1.39,-10.733,1.4089,1.525,-999,26.04,22.95,0.8,14.88,27.5,24.56849,56627.1211,19.40576,11.97025,11.40948,35.06347,riz,56622.2656,0.771,-0.259121,0.62679,0.0881897,0.0585071,24.16552,0.0549464,3.87074E-06,1.95888E-07,0.0144872,-9.32222E-08,-4.33342E-09,29,37.18333,0.14159,0.306392,0.9973,0.9715,0.9999,0.9928,0.9998,0,43.47237,43.5347,0.14311,0.145,0.1894,0.0034,-0.0494,-0.345,-0.0129,0.0174,0.03,0.00001333,3871,-0.2842,0.008,0.552,0,2,17
SN:,1512101,1512101,10,101,X2,3,0,0.57,0.001,0.56872,0.001,0.56872,0.00186,0,300,0,0,0.0217584,2,2,-22564,-9,-9,0.57,0.001,35.061806,-6.015535,0.378,0.477,-2.54292,10.128,0.013,-1.26,1.641,-11.388,1.64654,1.388,-999,25.03,22.64,2.08,19.73,26.70484,24.26218,57694.1992,15.77437,10.04721,7.95161,41.04664,riz,57694.8867,0.648,-0.158388,0.53647,-0.195504,0.0498996,22.78321,0.0460054,1.38267E-05,5.85871E-07,0.00726383,-2.17589E-07,-1.36303E-08,46,49.6681,0.3293,0.653815,0.9995,0.667,0.9986,0.9989,0.9997,0,42.4688,42.58358,0.11529,0.1166,0.165,0.0047,-0.1084,-0.94,-0.0064,0.011,0.36,0.00002558,2453,0.246,0.008,0.466,0,4,14
SN:,1652139,1652139,10,0,C3,3,0,0.78334,0.001,0.78266,0.001,0.78266,0.00205,0,300,0,0,0.0061262,1,2,-25122,-9,-9,0.7833,0.001,53.220966,-28.031462,0.869,0.557,-3.92631,11.084,0.012,1.196,0.299,-9.885,0.30755,1.35,-999,24.8,21.94,2.25,35.76,26.61954,23.61651,57763.125,17.18143,14.1399,10.63871,46.68209,riz,57762.6992,0.5135,-0.0438473,0.5479,0.0371197,0.0424942,24.0703,0.0415563,4.2255E-06,1.6173E-07,0.0080143,-6.50307E-08,-8.63627E-10,25,13.9024,0.96341,0.124593,0.9764,0.98,1,0.9993,0.9997,0,43.41133,43.41903,0.17152,0.1738,0.1603,0.0036,0.0052,0.03,-0.0129,0.0174,0.27,0.00001326,8486,-0.1214,0.005,1,0.0025,3,17
SN:,1385187,1385187,10,0,S1,3,0,0.52319,0.001,0.52212,0.001,0.52212,0.00182,0,300,0,0,0.048342,1,1,48907,-9,-9,0.5232,0.001,43.14003,-0.089605,0.909,1.403,-9,9.217,0.041,1.026,1.122,-8.134,1.12529,0.278,-999,24.3,22.97,3.47,11.25,26.14918,24.87212,57625.3047,11.46377,10.95276,9.32729,37.37646,riz,57649.6367,0.6911,2.11417,0.7814,0.17436,0.0623604,23.079,0.0758745,1.05293E-05,7.35818E-07,0.0210977,-4.07683E-07,-3.63983E-08,53,47.82637,0.67527,0.91348,0.9996,0.8092,0.9867,0.9985,0.9637,0,42.3184,42.36142,0.17323,0.1739,0.1749,0.005,-0.0392,-0.227,-0.0038,0.0132,0.35,0.003149,491,-0.1205,0.02,0.942,0,5,13
SN:,1387174,1387174,10,1,C2,3,0,0.699,0.001,0.69841,0.001,0.69842,0.00197,0,300,0,0,0.0104259,1,1,49102,-9,-9,0.699,0.001,54.837074,-29.843889,0.692,1.555,-9,8.754,0.092,-0.322,0.692,-9.014,0.865,0.194,-999,25.82,24.5,0.92,3.54,27.5,26.12749,57645.2617,11.99287,9.71508,9.31798,34.52148,riz,57642.7969,0.698,-0.039917,0.72228,-0.11144,0.0502918,23.31037,0.0541634,8.50845E-06,4.24455E-07,0.0151392,-2.39371E-07,-7.63183E-09,52,40.2771,0.88153,0.371705,0.9775,0.9683,0.9976,0.9992,0.9995,0,42.95633,43.11951,0.12442,0.1275,0.1799,0.0039,-0.181,-1.455,0.0179,0.0134,1.74,0.00008677,2899,0.0082,0.008,0.46,0,6,16
SN:,1452065,1452065,10,1,X1,3,0,0.64645,0.001,0.64509,0.001,0.64509,0.00193,0,300,0,0,0.0202964,1,2,103044,-9,-9,0.6464,0.001,34.412479,-5.450504,1.168,1.936,-1.19732,9.012,0.072,0.982,1.149,-8.006,1.16839,0.152,-999,24.82,23.76,1.39,4.57,27.14246,25.85021,57669.1016,8.01714,7.95434,7.33142,28.01641,riz,57679.1641,1.205,0.7955,0.93068,0.0509508,0.0674375,23.17302,0.0748936,9.65593E-06,6.66062E-07,0.023998,-4.50973E-07,-2.69414E-08,44,51.20082,0.21199,0.314892,0.1162,0.984,0.6856,0.9909,0.9845,0,42.68781,42.91239,0.13615,0.14,0.2215,0.0042,-0.2308,-1.695,0.0062,0.0107,2.68,0.004865,1179,-0.2303,0.01,0.368,0,4,15
SN:,1368530,1368530,10,0,X1,3,0,0.34336,0.001,0.34224,0.001,0.34224,0.00167,0,300,0,0,0.018689,1,1,47917,-9,-9,0.3434,0.001,34.285057,-5.275648,0.486,0.675,-9,9.939,0.014,0.428,0.247,-9.507,0.24991,1.04,-999,23.04,21.46,11.86,60.2,24.81479,23.05101,57633.3477,22.07002,19.96848,18.14734,74.00582,griz,57633.7617,0.3487,-0.454523,0.36674,0.0142396,0.0213369,22.24432,0.025833,2.27129E-05,5.4041E-07,0.00355112,-1.19166E-07,-6.76982E-09,59,92.72591,0.00332013,0.158769,0.8587,1,0.9999,0.9998,0.9999,0,41.47595,41.2822,0.16639,0.1658,0.0739,0.0073,0.1913,1.149,0.0025,0.0125,1.53,0.000009556,3312,-0.0425,0.007,1,0.0209,4,10
SN:,1638030,1638030,10,101,S2,3,0,0.37235,0.001,0.37136,0.001,0.37136,0.0017,0,300,0,0,0.0298414,1,1,111709,-9,-9,0.3724,0.001,41.714497,-1.3791,0.362,0.383,-9,10.762,0.093,-0.054,9.946,-10.781,9.94621,1.542,-999,22.54,20.19,23.29,215.92999,24.08208,21.66422,57756.082,20.88471,18.96776,14.17029,48.1333,giz,57753.0469,0.5241,-0.69056,0.67118,-0.0241857,0.0282025,22.0707,0.0394248,2.66513E-05,9.67751E-07,0.0130395,-4.33148E-07,-1.41258E-08,17,11.02117,0.85546,0.243896,0.9957,0.8952,0.9999,0.9997,0.9882,0,41.43197,41.48825,0.1386,0.139,0.1056,0.0068,-0.0259,-0.187,-0.0304,0.0149,-0.12,0.0003623,11110,-0.058,0.003,1,0.0068,5,11
SN:,1498017,1498017,10,0,E1,3,0,0.62246,0.001,0.62127,0.001,0.62127,0.00191,0,300,0,0,0.0065009,1,4,104232,-9,-9,0.6225,0.001,7.230348,-43.783318,0.661,0.89,-2.4792,10.005,0.054,0.437,0.019,-9.651,0.12742,0.506,-999,23.56,22.04,7.4,29.84,25.32692,23.813,57701.0312,11.81226,8.30997,6.24788,32.15952,riz,57696.5742,1.0457,2.51778,0.85681,-0.102322,0.0612934,23.20411,0.0668398,9.38327E-06,5.7765E-07,0.0139644,-3.75369E-07,-1.52613E-08,44,35.33653,0.82117,0.905918,0,0.51,0.0719,0.0046,0.0001,0,42.96494,42.81382,0.16207,5.294,0.2289,0.0043,0.1449,0.894,0.0062,0.0107,2.3,0.999,288,0.3289,0.023,0.489,0,6,15
