body,r_m,r_body_radii,A_Rs_over_r,grad_A_abs,g_from_STAM_gradient_m_s2,g_newton_m_s2,ratio_STAM_to_newton,relative_error_STAM_vs_newton
Earth,279885959.7865922,43.93124466906171,3.169184648851049e-11,1.1323128360091708e-19,0.0050883601265670755,0.005088360126567075,1.0000000000000002,1.7045997461142358e-16
Earth,280625997.0318259,44.04740182574571,3.160827209761374e-11,1.1263486787373103e-19,0.005061558540392648,0.005061558540392648,1.0,0.0
Earth,281367990.9851598,44.16386610974099,3.152491810027508e-11,1.1204159360805826e-19,0.005034898124458414,0.005034898124458414,1.0,0.0
Earth,282111946.8202591,44.2806383331124,3.144178391529613e-11,1.1145144425708605e-19,0.005008378135187692,0.005008378135187692,1.0,0.0
Earth,282857869.7244718,44.39771931007249,3.135886896301083e-11,1.1086440336115484e-19,0.004981997832920268,0.004981997832920268,1.0,0.0
Earth,283605764.89886177,44.51510985698662,3.127617266528174e-11,1.10280454547302e-19,0.004955756481891895,0.004955756481891895,1.0,0.0
Earth,284355637.55824125,44.63281079237816,3.119369444549641e-11,1.096995815288078e-19,0.004929653350213888,0.004929653350213887,1.0000000000000002,1.7594781546876324e-16
Earth,285107492.93121547,44.75082293693541,3.111143372856246e-11,1.0912176810473498e-19,0.004903687709852432,0.004903687709852432,1.0,0.0
Earth,285861336.2602098,44.8691471135159,3.1029389940904593e-11,1.0854699815948388e-19,0.004877858836608597,0.004877858836608597,1.0,0.0
Earth,286617172.80151445,44.98778414715342,3.0947562510459704e-11,1.0797525566233685e-19,0.004852166010097856,0.004852166010097856,1.0,0.0
Earth,287375007.82531756,45.10673486506319,3.086595086667328e-11,1.0740652466701388e-19,0.004826608513730123,0.004826608513730123,1.0,0.0
Earth,288134846.6157385,45.22600009664708,3.0784554440495766e-11,1.0684078931123028e-19,0.004801185634689872,0.004801185634689871,1.0000000000000002,1.8065573880782263e-16
Earth,288896694.470873,45.345580673500706,3.070337266437778e-11,1.0627803381624823e-19,0.004775896663915986,0.0047758966639159855,1.0000000000000002,1.8161233356276439e-16
Earth,289660556.7028205,45.465477429417746,3.0622404972267076e-11,1.057182424864438e-19,0.004750740896082301,0.004750740896082301,1.0,0.0
Earth,290426438.63772947,45.58569120039703,3.054165079960382e-11,1.0516139970886294e-19,0.004725717629577651,0.004725717629577651,1.0,0.0
Earth,291194345.6158312,45.70622282464781,3.0461109583316935e-11,1.0460748995278869e-19,0.004700826166486423,0.004700826166486422,1.0000000000000002,1.8451261698892028e-16
Earth,291964282.9914734,45.8270731425951,3.03807807618206e-11,1.0405649776931054e-19,0.004676065812569198,0.004676065812569197,1.0000000000000002,1.8548963439670755e-16
Earth,292736256.1331655,45.94824299688675,3.030066377500947e-11,1.0350840779088779e-19,0.004651435877243138,0.004651435877243137,1.0000000000000002,1.864718252339922e-16
Earth,293510270.4236072,46.06973323239792,3.0220758064255705e-11,1.0296320473092732e-19,0.004626935673563006,0.004626935673563006,1.0,0.0
Earth,294286331.2597338,46.19154469623823,3.0141063072404294e-11,1.0242087338335171e-19,0.004602564518201762,0.004602564518201761,1.0000000000000002,1.8845183691792875e-16
Earth,295064444.0527506,46.31367823775712,3.0061578243769465e-11,1.0188139862217748e-19,0.004578321731431604,0.004578321731431603,1.0000000000000002,1.8944971298842878e-16
Earth,295844614.22816664,46.43613470854915,2.998230302413124e-11,1.0134476540109581e-19,0.004554206637105136,0.004554206637105135,1.0000000000000002,1.9045287293765371e-16
Earth,296626847.2258415,46.558914962461394,2.990323686073064e-11,1.0081095875304685e-19,0.004530218562636228,0.004530218562636228,1.0,0.0
Earth,297411148.5000131,46.68201985559772,2.982437920226689e-11,1.0027996378980922e-19,0.004506356838981579,0.004506356838981579,1.0,0.0
Earth,298197523.51934445,46.80545024632624,2.974572949889265e-11,9.975176570157871e-20,0.004482620800621776,0.004482620800621776,1.0,0.0
Earth,298985977.7669579,46.92920699528455,2.9667287202210625e-11,9.922634975655797e-20,0.0044590097855428616,0.0044590097855428616,1.0,0.0
Earth,299776516.74047005,47.05329096538535,2.958905176527001e-11,9.870370130054775e-20,0.004435523135217962,0.004435523135217962,1.0,0.0
Earth,300569145.95203847,47.177703021823646,2.95110226425619e-11,9.818380575653279e-20,0.00441216019458868,0.00441216019458868,1.0,0.0
Earth,301363870.9283902,47.30244403208134,2.943319929001644e-11,9.766664862428161e-20,0.004388920312047109,0.004388920312047108,1.0000000000000002,1.9762531017197786e-16
Earth,302160697.2108692,47.427514865934576,2.935558116499815e-11,9.715221547993628e-20,0.004365802839417398,0.004365802839417397,1.0000000000000002,1.9867176093186799e-16
Earth,302959630.3554709,47.55291639545925,2.9278167726302554e-11,9.664049197561296e-20,0.004342807131937801,0.0043428071319378,1.0000000000000002,1.9972375277954813e-16
Earth,303760675.9328776,47.67864949503651,2.920095843415274e-11,9.613146383900369e-20,0.004319932548242784,0.004319932548242784,1.0,0.0
Earth,304563839.5285058,47.8047150413602,2.912395275019475e-11,9.562511687297296e-20,0.004297178450344895,0.004297178450344894,1.0000000000000002,2.0184447725664933e-16
Earth,305369126.7425351,47.93111391344139,2.9047150137494813e-11,9.512143695516816e-20,0.004274544203617254,0.004274544203617254,1.0,0.0
Earth,306176543.1899563,48.057846992615964,2.897055006053472e-11,9.462041003761995e-20,0.004252029176775605,0.004252029176775604,1.0000000000000002,2.0398772019860427e-16
Earth,306986094.50060654,48.18491516255008,2.8894151985208485e-11,9.412202214635295e-20,0.004229632741860808,0.004229632741860807,1.0000000000000002,2.0506786071615568e-16
Earth,307797786.3192047,48.31231930924575,2.881795537881898e-11,9.362625938099841e-20,0.004207354274221444,0.004207354274221443,1.0000000000000002,2.0615372071297845e-16
Earth,308611624.30539995,48.44006032104849,2.8741959710073353e-11,9.313310791440087e-20,0.004185193152496134,0.004185193152496134,1.0,0.0
Earth,309427614.1338008,48.568139088651826,2.8666164449080308e-11,9.264255399223891e-20,0.0041631487585964974,0.0041631487585964974,1.0,0.0
Earth,310245761.49402356,48.69655650510494,2.8590569067345566e-11,9.2154583932636e-20,0.004141220477689667,0.004141220477689666,1.0000000000000002,2.0944592123534886e-16
Earth,311066072.0907283,48.82531346581828,2.851517303776854e-11,9.166918412578134e-20,0.004119407698181242,0.004119407698181242,1.0,0.0
Earth,311888551.6436548,48.95441086856927,2.8439975834638996e-11,9.11863410335523e-20,0.004097709811698335,0.004097709811698335,1.0,0.0
Earth,312713205.88767135,49.08384961350986,2.83649769336326e-11,9.070604118913189e-20,0.004076126213072368,0.004076126213072368,1.0,0.0
Earth,313540040.5728044,49.2136306031713,2.829017581180816e-11,9.022827119663891e-20,0.0040546563003224624,0.0040546563003224624,1.0,0.0
Earth,314369061.46428776,49.34375474247179,2.8215571947603188e-11,8.975301773074915e-20,0.004033299474638411,0.00403329947463841,1.0000000000000002,2.1505017007599307e-16
Earth,315200274.3425989,49.474222938722164,2.8141164820830605e-11,8.928026753632607e-20,0.004012055140364082,0.004012055140364081,1.0000000000000002,2.1618888765065507e-16
Earth,316033685.00349545,49.60503610163168,2.806695391267546e-11,8.881000742805321e-20,0.003990922704980903,0.003990922704980903,1.0,0.0
Earth,316869299.25806445,49.73619514331572,2.7992938705690507e-11,8.834222429006137e-20,0.003969901579091107,0.003969901579091106,1.0000000000000002,2.1848444368411337e-16
Earth,317707122.9327528,49.86770097830055,2.791911868379351e-11,8.787690507556857e-20,0.003948991176401549,0.0039489911764015485,1.0000000000000002,2.1964134616749694e-16
Earth,318547161.86941665,49.9995545235311,2.784549333226286e-11,8.741403680651118e-20,0.003928190913707136,0.003928190913707135,1.0000000000000002,2.2080437459437325e-16
Earth,319389421.9253586,50.1317566983768,2.7772062137734312e-11,8.695360657318404e-20,0.003907500210874647,0.003907500210874646,1.0000000000000002,2.219735614023819e-16
Earth,320233908.9733643,50.264308424637306,2.769882458819774e-11,8.649560153388257e-20,0.0038869184908266593,0.0038869184908266585,1.0000000000000002,2.231489392009184e-16
Earth,321080628.9017527,50.39721062655042,2.7625780172992805e-11,8.604000891453965e-20,0.0038664451795252233,0.0038664451795252233,1.0,0.0
Earth,321929587.6144067,50.530464230796845,2.7552928382806258e-11,8.558681600837496e-20,0.0038460797059561083,0.003846079705956108,1.0000000000000002,1.1275919953572356e-16
Earth,322780791.03082335,50.66407016650814,2.7480268709667627e-11,8.513601017553566e-20,0.0038258215021126536,0.0038258215021126536,1.0,0.0
Earth,323634245.0861511,50.798029365272505,2.740780064694602e-11,8.468757884274606e-20,0.0038056700029800283,0.003805670002980028,1.0000000000000002,1.139565092755305e-16
Earth,324489955.7312276,50.93234276114073,2.7335523689346906e-11,8.424150950295885e-20,0.003785624646519555,0.003785624646519555,1.0,0.0
Earth,325347928.9326301,51.06701129063414,2.7263437332907796e-11,8.379778971500151e-20,0.003765684873652822,0.0037656848736528216,1.0000000000000002,1.1516653239587703e-16
Earth,326208170.67270654,51.20203589274942,2.7191541074995677e-11,8.335640710323495e-20,0.0037458501282463426,0.0037458501282463426,1.0,0.0
Earth,327070686.9496267,51.33741750896667,2.7119834414302667e-11,8.291734935720329e-20,0.0037261198570958196,0.003726119857095819,1.0000000000000002,1.1638940389110768e-16
Earth,327935483.7774198,51.473157083255344,2.7048316850842893e-11,8.248060423129276e-20,0.003706493509910812,0.003706493509910812,1.0,0.0
Earth,328802567.18601257,51.609255562080136,2.6976987885949326e-11,8.204615954439221e-20,0.003686970539299484,0.0036869705392994835,1.0000000000000002,1.1762526018897894e-16
Earth,329671943.2212807,51.74571389440915,2.6905847022269516e-11,8.161400317954843e-20,0.0036675504007531124,0.0036675504007531124,1.0,0.0
Earth,330543617.9450801,51.882533031718744,2.683489376376303e-11,8.118412308363386e-20,0.0036482325526311574,0.0036482325526311574,1.0,0.0
Earth,331417597.4352988,52.01971392800169,2.6764127615697204e-11,8.075650726700549e-20,0.0036290164561459315,0.0036290164561459306,1.0000000000000002,2.390073862904316e-16
Earth,332293887.7858951,52.157257539773205,2.6693548084644035e-11,8.033114380317259e-20,0.003609901575347669,0.0036099015753476684,1.0000000000000002,1.2013648016218673e-16
Earth,333172495.10693604,52.29516482607692,2.662315467847706e-11,7.990802082846609e-20,0.003590887377109669,0.003590887377109669,1.0,0.0
Earth,334053425.5246482,52.43343674849289,2.655294690636728e-11,7.948712654170363e-20,0.003571973331113244,0.003571973331113244,1.0,0.0
Earth,334936685.1814563,52.57207427114367,2.648292427878005e-11,7.906844920386246e-20,0.003553158909833019,0.003553158909833019,1.0,0.0
Earth,335822280.23602206,52.71107836070037,2.6413086307472004e-11,7.865197713775394e-20,0.003534443588522307,0.0035344435885223064,1.0000000000000002,1.2270131298814043e-16
Earth,336710216.8632964,52.85044998639089,2.6343432505486883e-11,7.823769872769338e-20,0.0035158268451982674,0.003515826845198267,1.0000000000000002,1.2335103180251907e-16
Earth,337600501.2545518,52.990190120004996,2.627396238715302e-11,7.782560241918115e-20,0.0034973081606275826,0.0034973081606275826,1.0,0.0
Earth,338493139.6174365,53.13029973590277,2.6204675468079063e-11,7.741567671857537e-20,0.003478887018311745,0.0034788870183117444,1.0000000000000002,1.2466080867571868e-16
Earth,339388138.1760066,53.270779811019715,2.6135571265151484e-11,7.700791019277633e-20,0.0034605629044728746,0.0034605629044728746,1.0,0.0
Earth,340285503.170779,53.41163132487506,2.606664929653046e-11,7.660229146890339e-20,0.0034423353080392034,0.003442335308039203,1.0000000000000002,1.2598449313795402e-16
Earth,341185240.85877115,53.55285525957795,2.599790908164681e-11,7.619880923397938e-20,0.0034242037206308903,0.00342420372063089,1.0000000000000002,1.2665159680227746e-16
Earth,342087357.51354027,53.69445259983366,2.5929350141198975e-11,7.579745223461717e-20,0.0034061676365459374,0.003406167636545937,1.0000000000000002,1.2732223286402332e-16
Earth,342991859.4252354,53.836424332951715,2.586097199714906e-11,7.539820927670203e-20,0.0033882265527459157,0.0033882265527459153,1.0000000000000002,1.2799642002767922e-16
Earth,343898752.90063715,53.978771448852164,2.5792774172719794e-11,7.500106922508124e-20,0.003370379968842016,0.0033703799688420155,1.0000000000000002,1.2867417709677537e-16
Earth,344808044.2631976,54.12149494007183,2.5724756192391514e-11,7.460602100325534e-20,0.003352627387081176,0.0033526273870811757,1.0000000000000002,1.29355522974406e-16
Earth,345719739.853094,54.264595801772714,2.5656917581898147e-11,7.421305359306499e-20,0.0033349683123320073,0.003334968312332007,1.0000000000000002,1.300404766637637e-16
Earth,346633846.02726173,54.40807503174725,2.558925786822471e-11,7.38221560343885e-20,0.0033174022520712034,0.003317402252071203,1.0000000000000002,1.3072905726866114e-16
Earth,347550369.1594502,54.55193363042696,2.5521776579603194e-11,7.343331742483128e-20,0.003299928716369585,0.0032999287163695845,1.0000000000000002,1.3142128399407235e-16
Earth,348469315.6402555,54.6961726008877,2.5454473245510105e-11,7.304652691942666e-20,0.0032825472178786533,0.003282547217878653,1.0000000000000002,1.3211717614665972e-16
Earth,349390691.8771754,54.840792948858166,2.5387347396662448e-11,7.266177373032909e-20,0.0032652572718168058,0.0032652572718168058,1.0,0.0
Earth,350314504.29464936,54.98579568272632,2.532039856501477e-11,7.227904712651519e-20,0.003248058395955901,0.0032480583959559007,1.0000000000000002,1.335200344717232e-16
Earth,351240759.33409935,55.13118181354565,2.5253626283756208e-11,7.189833643348612e-20,0.0032309501106078833,0.003230950110607883,1.0000000000000002,1.3422703977085164e-16
Earth,352169463.453983,55.27695235504363,2.5187030087306623e-11,7.151963103296644e-20,0.00321393193861125,0.0032139319386112497,1.0000000000000002,1.3493778875155542e-16
Earth,353100623.12983465,55.42310832362811,2.512060951131365e-11,7.114292036260959e-20,0.003197003405317818,0.003197003405317818,1.0,0.0
Earth,354034244.8543061,55.569650738393676,2.505436409264976e-11,7.076819391570512e-20,0.0031801640385795663,0.003180164038579566,1.0000000000000002,1.3637059715570748e-16
Earth,354970335.1372219,55.71658062113041,2.4988293369408347e-11,7.039544124088158e-20,0.0031634133687352835,0.003163413368735283,1.0000000000000002,1.370926965411369e-16
Earth,355908900.5056131,55.86389899632916,2.4922396880901292e-11,7.00246519418197e-20,0.0031467509285976803,0.00314675092859768,1.0000000000000002,1.3781861953321726e-16
Earth,356849947.5037746,56.01160689119049,2.4856674167654955e-11,6.965581567695771e-20,0.0031301762534401475,0.0031301762534401466,1.0000000000000002,2.7709677275685355e-16
Earth,357793482.69329906,56.15970533563005,2.479112477140776e-11,6.928892215920751e-20,0.0031136888809839996,0.003113688880983999,1.0000000000000002,1.392820174304468e-16
Earth,358739512.65313274,56.30819536228736,2.4725748235106327e-11,6.892396115566392e-20,0.00309728835138541,0.0030972883513854096,1.0000000000000002,1.4001953315073727e-16
Earth,359688043.97961706,56.457078006532264,2.4660544102902554e-11,6.856092248732079e-20,0.0030809742072226546,0.003080974207222654,1.0000000000000002,1.4076095410910422e-16
Earth,360639083.28653026,56.60635430647155,2.4595511920150768e-11,6.819979602878888e-20,0.0030647459934834325,0.003064745993483432,1.0000000000000002,1.415063009842699e-16
Earth,361592637.2051422,56.7560253029575,2.4530651233403927e-11,6.784057170801009e-20,0.003048603257552025,0.003048603257552025,1.0,0.0
Earth,362548712.3842563,56.90609203959446,2.4465961590410782e-11,6.748323950597823e-20,0.0030325455491967464,0.0030325455491967464,1.0,0.0
Earth,363507315.4902515,57.05655556274549,2.4401442540113e-11,6.712778945646115e-20,0.0030165724205574603,0.0030165724205574594,1.0000000000000002,2.875322110874819e-16
Earth,364468453.20713884,57.207416921541174,2.4337093632641348e-11,6.677421164571908e-20,0.003000683426132917,0.003000683426132917,1.0,0.0
Earth,365432132.23659664,57.358677167885205,2.4272914419313323e-11,6.642249621223232e-20,0.0029848781227685226,0.0029848781227685226,1.0,0.0
Earth,366398359.2980286,57.510337356463445,2.420890445262926e-11,6.607263334642208e-20,0.0029691560696437896,0.002969156069643789,1.0000000000000002,1.4606199836650238e-16
Earth,367367141.12859917,57.662398544749514,2.4145063286269974e-11,6.572461329038092e-20,0.0029535168282602262,0.0029535168282602262,1.0,0.0
Earth,368338484.4832908,57.81486179301378,2.4081390475092975e-11,6.537842633759708e-20,0.0029379599624289464,0.0029379599624289464,1.0,0.0
Earth,369312396.1349464,57.96772816433,2.401788557512966e-11,6.503406283268527e-20,0.0029224850382585737,0.0029224850382585737,1.0,0.0
Earth,370288882.8743125,58.120998724582094,2.39545481435825e-11,6.469151317111892e-20,0.0029070916241432086,0.002907091624143208,1.0000000000000002,1.4918032352076906e-16
