x_r_over_Rs,r_m,r_km,accumulation_A_Rs_over_r,transition_fraction,state,su_density_per_meter_toy,su_density_log10,escape_tendency_toy,effective_outward_speed_fraction_c_toy,cumulative_su_m_from_outer_radius_toy,cumulative_su_in_Rs_units_from_outer_radius_toy
0.5894649108184697,17408.899354667272,17.408899354667273,1.6964538204852666,0.9999999449427205,state-changed / trapped,5.702875699914355,0.7560939057899806,5.5057279513270885e-08,1.82776518957804e-08,1128615.0009071983,38.214876615952726
0.5927654609101517,17506.375800349757,17.50637580034976,1.687007874015748,0.9999999309330178,state-changed / trapped,5.738733757257396,0.7588160765615367,6.906698224451446e-08,2.3069737017069027e-08,1128057.3571958123,38.1959948133813
0.5960660110018337,17603.852246032246,17.603852246032247,1.6776665361597405,0.9999999135757002,state-changed / trapped,5.775142830420342,0.7615627296371394,8.642429982774757e-08,2.9043236566760402e-08,1127496.1913129154,38.17699375016776
0.5993665610935156,17701.328691714734,17.701328691714735,1.6684280787629324,0.9999998921229839,state-changed / trapped,5.812115718588692,0.7643342524677292,1.0787701609782374e-07,3.6470860060849746e-08,1126931.4489236346,38.15787158653462
0.6026671111851976,17798.805137397223,17.798805137397224,1.6592908115284615,0.9999998656717776,state-changed / trapped,5.849665620446365,0.7671310415786852,1.3432822243419906e-07,4.568395758139276e-08,1126363.0744260068,38.13862643980075
0.6059676612768795,17896.281583079708,17.89628158307971,1.6502530809859155,0.9999998331338947,state-changed / trapped,5.887806149885117,0.7699535028543918,1.6686610526672752e-07,5.708419157893575e-08,1125791.0109112714,38.11925638303691
0.6092682113685615,17993.758028762197,17.993758028762198,1.641313269493844,0.9999997932010299,state-changed / trapped,5.926551352461121,0.7728020518340438,2.067989700593742e-07,7.115734395152727e-08,1125215.200122596,38.09975944366815
0.6125687614602433,18091.234474444682,18.091234474444683,1.6324697942745185,0.9999997443036727,state-changed / trapped,5.965915722640485,0.7756771140192205,2.5569632733368763e-07,8.848961077331287e-08,1124635.5824121574,38.08013360202062
0.6158693115519254,18188.71092012717,18.18871092012717,1.623721106479727,0.9999996845630041,state-changed / trapped,6.005914221878241,0.7785791251938022,3.154369958568992e-07,1.0978679378425589e-07,1124052.096696504,38.06037678981012
0.6191698616436072,18286.187365809656,18.286187365809656,1.6150656902864529,0.999999611734695,state-changed / trapped,6.046562297578086,0.7815085317568218,3.882653050180096e-07,1.35896855572858e-07,1123464.68041011,38.04048688856948
0.6224704117352893,18383.663811492148,18.38366381149215,1.6065020620213164,0.9999995231433738,state-changed / trapped,6.087875902983477,0.7844657910688905,4.768566261859064e-07,1.6783637246483137e-07,1122873.2694570376,38.020461728011796
0.6257709618269711,18481.14025717463,18.48114025717463,1.5980287693127333,0.9999994156063645,state-changed / trapped,6.1298715180537435,0.7874513718128601,5.84393635483238e-07,2.0682149724186486e-07,1122277.798160613,38.00029908432647
0.6290715119186532,18578.61670285712,18.578616702857122,1.5896443902697543,0.9999992853451092,state-changed / trapped,6.17256617138275,0.7904657543694376,7.146548908210093e-07,2.5430412729386843e-07,1121678.1992110147,37.979996678404575
0.632372062010335,18676.093148539607,18.676093148539607,1.5813475326866302,0.9999991278824846,state-changed / trapped,6.215977463221228,0.7935094312084944,8.721175154269289e-07,3.120140703226089e-07,1121074.4036106728,37.959552173990076
0.6356726121020171,18773.569594222095,18.773569594222096,1.5731368332721454,0.9999989379239851,state-changed / trapped,6.260123589668273,0.7965829072968704,1.062076014912705e-06,3.820081084705809e-07,1120466.3406173673,37.9389631757531
0.6389731621936989,18871.04603990458,18.87104603990458,1.5650109569028487,0.9999987092204973,state-changed / trapped,6.305023368101767,0.7996867005235085,1.2907795027272684e-06,4.667269786524106e-07,1119853.9376849066,37.91822722728138
