z,lcdm_distance_mly,lcdm_mu,stam_unadjusted_su,stam_unadjusted_distance_mly,stam_unadjusted_mu_equiv,stam_adjusted_union_distance_mly,stam_adjusted_union_mu,stam_adjusted_union_excess_mly,stam_adjusted_union_excess_fraction,stam_adjusted_union_flattening_ratio,stam_adjusted_original_distance_mly,stam_adjusted_original_mu,stam_adjusted_original_excess_mly,stam_adjusted_original_excess_fraction,stam_adjusted_original_flattening_ratio,stam_adjusted_des_distance_mly,stam_adjusted_des_mu,stam_adjusted_des_excess_mly,stam_adjusted_des_excess_fraction,stam_adjusted_des_flattening_ratio,unadjusted_over_lcdm_distance,adjusted_union_over_lcdm_distance,union_excess_per_unadjusted,des_excess_per_unadjusted,cosmic_traversal_index_union,cosmic_traversal_index_des
0.04268473728106756,615.6672083389008,36.379600738826504,176.32128101701574,575.083103103015,36.231523662191265,598.770936302183,36.319174184708025,23.68783319916804,0.039560759821537915,0.960439240178462,603.3131341121111,36.33558452472995,28.230031009096137,0.046791673200753274,0.9532083267992467,640.621732992565,36.4658789644844,65.53862988954995,0.10230472447975877,0.8976952755202412,0.9340810998438854,0.972556160523305,0.04119027853775217,0.11396375503978244,0.04119027853775217,0.11396375503978244
0.04476897414512094,646.7083985326921,36.48641312965904,184.98825415897517,603.3509887503948,36.33572076861269,628.632664474452,36.42485534326933,25.28167572405721,0.04021692977916306,0.959783070220837,633.3966515402665,36.44124944042467,30.0456627898717,0.047435777749705435,0.9525642222502946,672.5269778597531,36.5714191766594,69.17598910935828,0.10285979802550621,0.8971402019744938,0.9329567856538274,0.9720496376740245,0.041902103742994266,0.1146529804361956,0.041902103742994266,0.1146529804361956
0.04685321100917432,677.8391989424815,36.588504025523044,193.66057633942108,631.6363206279385,36.4352060999599,658.5525467472669,36.52582279268609,26.91622611932837,0.040871797174384064,0.959128202825616,663.5383230689678,36.54220067909742,31.902002441029254,0.04807861329467383,0.9519213867053262,704.4903768274871,36.672245950360455,72.85405619954861,0.10341384154547341,0.8965861584545266,0.9318379958157841,0.9715468621093257,0.042613486970745636,0.11534177788750505,0.042613486970745636,0.11534177788750505
0.048937447873227694,709.0594039338164,36.686283730971624,202.3382475583534,659.9390987356459,36.5303899213552,688.5305831206277,36.622486802203525,28.591484384981868,0.041525365881928816,0.9584746341180712,693.738148698215,36.6388485098982,33.79904996256914,0.04872018358222385,0.9512798164177761,736.511929895767,36.76876955405355,76.57283116012115,0.103966857904064,0.896033142095936,0.9307246967945786,0.9710478124973788,0.04332442863251971,0.11603014779215894,0.04332442863251971,0.11603014779215894
0.051021684737281074,740.3688080079231,36.7801111921856,211.02126781577218,688.2593230735172,36.62163113974831,718.5667735945348,36.71520628288175,30.307450521017586,0.042177639761171525,0.9578223602388285,723.9961284280085,36.731551843792325,35.736805354491366,0.04936049234418648,0.9506395076558135,768.5916370645932,36.86134889802257,80.33231399107603,0.10451884995507026,0.8954811500449298,0.9296168553148335,0.9705524676653382,0.04403492913931841,0.11671809054811053,0.04403492913931841,0.11671809054811053
0.053105921601334455,771.7672058050597,36.87030222692444,219.7096371116774,716.5969936415523,36.70924553386588,748.6611181689877,36.804297017545366,32.06412452743541,0.04282862265620945,0.9571713773437905,754.3122622583479,36.820626463509925,37.71526861679558,0.04999954329773086,0.9500004567022692,800.7294983339652,36.95029976431883,84.13250469241291,0.10506982054172212,0.8949301794582779,0.9285144383584462,0.9700608065978016,0.04474498890163381,0.11740560655281883,0.04474498890163381,0.11740560655281883
0.05519015846538783,803.254392107847,36.957136169258064,228.403355446069,744.952110439751,36.79351239894191,778.8136168439866,36.89003830551382,33.86150640423557,0.043478318395938846,0.9565216816040611,784.6865501892331,36.90635166827639,39.734439749482135,0.05063734014543753,0.9493626598545625,832.9255137038832,37.03590145149148,87.97340326413223,0.10561977249673735,0.8943802275032626,0.9274174131620955,0.9695728084352896,0.04545460832944934,0.11809269620325104,0.04545460832944934,0.11809269620325104
0.05727439532944121,834.8301618445807,37.04086128193439,237.10242281894713,773.3246734681138,36.87467995908376,809.0242696195317,36.972678374967636,35.699596151417836,0.04412673079412891,0.9558732692058711,815.1189922206645,36.98897568617855,41.79431875255068,0.05127388657536807,0.948726113424632,865.1796831743474,37.1184021869537,91.85500970623355,0.106168708642368,0.893831291357632,0.9263257472147762,0.9690884524727398,0.04616378783223942,0.11877935989588073,0.04616378783223942,0.11877935989588073
0.05935863219349459,866.4943100925166,37.12169920087332,245.80683923031162,801.7146827266401,36.95296981176485,839.2930764956227,37.05243882744102,37.57839376898255,0.044773863649497814,0.9552261363505021,845.6095883526419,37.06872011865725,43.89490562600179,0.051909186261138315,0.9480908137388617,897.4920067453575,37.19802357147525,95.77732401871731,0.10671663179045103,0.893283368209549,0.9252394082553643,0.9686077181580228,0.04687252781897175,0.1194655980266915,0.04687252781897175,0.1194655980266915
0.061442869057547964,898.2466320811396,37.19984861233276,254.51660468016263,830.1221382153306,37.02858060498923,869.6200374722595,37.12951831498655,39.49789925692892,0.04541972074578478,0.9545802792542152,876.1583385851652,37.145783617672095,46.03620036983466,0.05254324286198619,0.9474567571380138,929.8624844169134,37.27496425634718,99.74034620158284,0.1072635447424538,0.8927364552575462,0.9241583642702094,0.9681305850904718,0.04758082869810576,0.12015141099117461,0.04758082869810576,0.12015141099117461
