r_dimensionless,accumulation_A,transition_fraction,state,su_per_ly,effective_outward_speed_toy,escape_tendency_toy,cumulative_su_from_outer_radius
18.095719143828763,0.003053854249403868,1.6090599143878174e-08,gas-like / normal,1.0059765463417074,0.9980169474992203,0.9999999839094008,1.9145754101401622
18.099669933986796,0.0030525212062523124,1.6090213058182586e-08,gas-like / normal,1.0059739297167314,0.9980178122597575,0.999999983909787,1.9106010130705315
18.10362072414483,0.0030511890357437193,1.6089827234483014e-08,gas-like / normal,1.0059713148114822,0.9980186764549495,0.9999999839101728,1.90662662633524
18.107571514302858,0.0030498577371165857,1.6089441672540588e-08,gas-like / normal,1.0059687016244518,0.9980195400852889,0.9999999839105583,1.9026522499274998
18.11152230446089,0.003048527309610233,1.6089056372116576e-08,gas-like / normal,1.0059660901541336,0.9980204031512677,0.9999999839109436,1.8986778838405185
18.115473094618924,0.003047197752464817,1.608867133297269e-08,gas-like / normal,1.0059634803990227,0.9980212656533777,0.9999999839113287,1.8947035280675202
18.119423884776953,0.0030458690649213228,1.6088286554870674e-08,gas-like / normal,1.0059608723576163,0.9980221275921093,0.9999999839117134,1.890729182601735
18.123374674934986,0.003044541246221556,1.6087902037572754e-08,gas-like / normal,1.0059582660284123,0.9980229889679533,0.999999983912098,1.8867548474363882
18.12732546509302,0.0030432142956081563,1.608751778084138e-08,gas-like / normal,1.005955661409911,0.9980238497813994,0.9999999839124822,1.8827805225647218
18.13127625525105,0.003041888212324585,1.6087133784439184e-08,gas-like / normal,1.005953058500614,0.9980247100329368,0.9999999839128663,1.8788062079799839
18.13522704540908,0.0030405629956151248,1.6086750048129253e-08,gas-like / normal,1.005950457299025,0.9980255697230545,0.99999998391325,1.8748319036754173
18.13917783556711,0.0030392386447248864,1.608636657167469e-08,gas-like / normal,1.0059478578036487,0.9980264288522406,0.9999999839136334,1.8708576096442855
18.143128625725144,0.003037915158899798,1.60859833548391e-08,gas-like / normal,1.005945260012992,0.9980272874209829,0.9999999839140167,1.8668833258798434
18.147079415883177,0.0030365925373866095,1.6085600397386233e-08,gas-like / normal,1.0059426639255626,0.9980281454297686,0.9999999839143996,1.8629090523753626
18.151030206041206,0.0030352707794328946,1.60852176990801e-08,gas-like / normal,1.0059400695398713,0.9980290028790844,0.9999999839147823,1.8589347891241204
18.15498099619924,0.0030339498842870383,1.6084835259685143e-08,gas-like / normal,1.005937476854429,0.9980298597694164,0.9999999839151648,1.8549605361193893
18.15893178635727,0.0030326298511982497,1.6084453078965837e-08,gas-like / normal,1.0059348858677488,0.9980307161012502,0.9999999839155469,1.8509862933544587
18.1628825765153,0.003031310679416552,1.6084071156687155e-08,gas-like / normal,1.005932296578346,0.998031571875071,0.9999999839159288,1.8470120608226237
18.166833366673334,0.0030299923681927814,1.6083689492614153e-08,gas-like / normal,1.0059297089847365,0.9980324270913632,0.9999999839163105,1.8430378385171742
18.170784156831367,0.003028674916778592,1.6083308086512204e-08,gas-like / normal,1.0059271230854387,0.9980332817506108,0.9999999839166919,1.839063626431417
18.174734946989396,0.0030273583244264514,1.6082926938147125e-08,gas-like / normal,1.0059245388789722,0.9980341358532976,0.999999983917073,1.835089424558665
18.17868573714743,0.0030260425903896344,1.6082546047284694e-08,gas-like / normal,1.0059219563638582,0.9980349893999063,0.9999999839174539,1.831115232892226
18.18263652730546,0.0030247277139222335,1.608216541369119e-08,gas-like / normal,1.0059193755386198,0.9980358423909195,0.9999999839178346,1.8271410514254276
18.18658731746349,0.0030234136942791454,1.608178503713309e-08,gas-like / normal,1.0059167964017812,0.9980366948268191,0.999999983918215,1.8231668801515892
18.190538107621524,0.0030221005307160807,1.6081404917377134e-08,gas-like / normal,1.0059142189518686,0.9980375467080865,0.9999999839185951,1.819192719064047
18.194488897779554,0.0030207882224895562,1.608102505419033e-08,gas-like / normal,1.00591164318741,0.9980383980352026,0.9999999839189749,1.8152185681561426
18.198439687937586,0.003019476768856894,1.6080645447339993e-08,gas-like / normal,1.0059090691069343,0.9980392488086478,0.9999999839193545,1.811244427421213
