catalog,cid,z,mu_obs,muerr,weight,observed_distance_mly,lcdm_mu,stam_adjusted_union_mu,stam_adjusted_des_mu,stam_unadjusted_mu_equiv,resid_lcdm_mu,resid_stam_adjusted_union_mu,resid_stam_adjusted_des_mu,resid_stam_unadjusted_mu
DES,1255169,1.0468,43.91152,0.133,56.53230821414437,19757.403756479176,44.22305408784556,44.1171586753483,44.21741850856597,43.48232450997422,-0.31153408784555836,-0.20563867534829683,-0.3058985085659671,0.4291954900257835
DES,1252183,0.97242,44.20208,0.1696,34.765485938056244,22586.13268112159,44.02517465739915,43.90437001034808,44.007037337374754,43.30123450322489,0.176905342600854,0.29770998965192064,0.19504266262524794,0.900845496775112
DES,1258118,0.62518,42.89584,0.1637,37.31664930820529,12376.386831837259,42.847453630960075,42.680399094171435,42.796029089023406,42.24097092401869,0.04838636903992466,0.21544090582856512,0.09981091097659345,0.6548690759813098
DES,1254762,0.39827,41.80643,0.2807,12.69156489406541,7493.968703559897,41.673356277499835,41.50902077582502,41.635049396219806,41.19318724000343,0.13307372250016414,0.2974092241749773,0.17138060378019304,0.6132427599965666
DES,1265134,0.47304,41.99333,0.1649,36.77550868803006,8167.551377380645,42.1170578612666,41.947866749099575,42.0702681639585,41.589649080908686,-0.12372786126660174,0.04546325090042558,-0.07693816395850206,0.40368091909131465
DES,1246281,0.33549,41.20914,0.135,54.869684499314126,5691.855617970921,41.23679385317601,41.08019275795571,41.20943724707145,40.8013149201543,-0.027653853176012433,0.12894724204429053,-0.00029724707145106777,0.4078250798457006
DES,1645208,0.69516,43.15819,0.1696,34.765485938056244,13965.737508709428,43.12846911126667,42.966808251486164,43.07956896521488,42.49210971655198,0.029720888733329787,0.19138174851383383,0.07862103478511528,0.666080283448018
DES,1472020,0.53112,42.42343,0.2021,24.483154487970324,9956.618686389138,42.41880896401016,42.2487024127139,42.36842724572338,41.85871603574772,0.004621035989842426,0.1747275872861067,0.0550027542766216,0.5647139642522845
DES,1500031,0.36606,41.57625,0.1416,49.873918733441855,6740.247981953324,41.45798756205357,41.297171971861886,41.42483027559733,41.00013797405546,0.11826243794643432,0.279078028138116,0.15141972440267182,0.5761120259445391
DES,1479069,0.17267,39.59667,0.0994,101.21088705269847,2708.6935591113493,39.601907075044416,39.484567936689025,39.62297203160889,39.3079122618899,-0.00523707504441262,0.11210206331097794,-0.026302031608885557,0.28875773811009964
DES,1590133,0.69362,43.44089,0.2999,11.118522223868998,15907.571174407807,43.12258039050545,42.96077524765482,43.07359757007477,42.48683958802305,0.31830960949455545,0.4801147523451803,0.3672924299252358,0.9540504119769508
DES,1371126,0.21601,40.25572,0.0889,126.53086530662856,3669.1872444094643,40.143584663326706,40.012730431214294,40.14857189981818,39.80791402834626,0.11213533667329045,0.24298956878570266,0.10714810018181709,0.4478059716537359
DES,1644213,0.54509,42.45335,0.1636,37.36228262623968,10094.757138120833,42.486777911390135,42.31678764834972,42.43588605961821,41.91930430167532,-0.03342791139013457,0.13656235165028363,0.01746394038178778,0.5340456983246824
DES,1643338,0.56788,42.78176,0.1777,31.66832872611931,11742.967936136525,42.59423224244827,42.42469396158086,42.54278441171776,42.015097385116775,0.18752775755172735,0.3570660384191413,0.23897558828223708,0.7666626148832236
DES,1659122,0.51872,42.09634,0.2907,11.833410664672027,8564.339503366631,42.35706313021248,42.18695924170548,42.30724564453806,41.80367358934039,-0.26072313021248306,-0.09061924170548252,-0.21090564453805882,0.2926664106596064
DES,1292316,0.63883,42.68064,134.0125,5.568130201258935e-05,11208.664631215266,42.90453575782445,42.738339441582475,42.85339835727089,42.29193315329829,-0.22389575782445092,-0.05769944158247853,-0.17275835727089373,0.38870684670170874
DES,1305873,0.60092,42.82088,0.1811,30.490398421085203,11956.439621342923,42.7430300516562,42.5746975430272,42.69135662981615,42.14779229497226,0.07784994834380399,0.24618245697280372,0.12952337018385407,0.67308770502774
DES,1309694,0.45353,42.12919,0.203,24.266543716178504,8694.885655240081,42.00791578135792,41.83957112888946,41.96289871343055,41.492247951686,0.12127421864207832,0.28961887111054097,0.1662912865694537,0.6369420483140047
DES,1318661,0.34451,41.44891,0.1724,33.645383045956905,6356.35105792559,41.303925367869354,41.145988924303026,41.27476130710437,40.86172162031966,0.14498463213064383,0.3029210756969718,0.17414869289562773,0.5871883796803345
DES,1296173,0.65763,42.73804,0.2801,12.745996132100013,11508.901550980532,42.981290436237515,42.81643390917364,42.930715458160364,42.36049562288841,-0.24325043623751696,-0.07839390917364142,-0.19267545816036602,0.3775443771115903
DES,1293783,0.32874,41.12827,0.1753,32.541395095165676,5483.77812804584,41.18546251972107,41.02991230348853,41.15951235868113,40.755085491664346,-0.05719251972107031,0.09835769651147075,-0.031242358681126348,0.37318450833565464
DES,1300441,0.48485,42.11049,0.1587,39.705086499516185,8620.329670986319,42.18111055408012,42.01154293468596,42.13339044080543,41.64678567997271,-0.07062055408012213,0.09894706531403585,-0.022900440805429412,0.4637043200272899
DES,1321116,0.62684,42.80719,0.1715,33.99943900925634,11881.297625390756,42.854458146726465,42.68750272229232,42.80306296455029,42.247223335722936,-0.0472681467264664,0.11968727770767629,0.004127035449705829,0.5599666642770629
DES,1316465,0.32909,41.09302,0.1402,50.87494734442951,5395.477366480219,41.18814785475188,41.03254205131784,41.1621236216519,40.75750480809084,-0.09512785475187968,0.06047794868216272,-0.0691036216518981,0.3355151919091597
DES,1302572,0.5874,42.67107,0.1344,55.360685941043094,11159.375081728293,42.68309596461552,42.51419356516093,42.63143415096844,42.09433532833924,-0.012025964615517637,0.1568764348390701,0.03963584903156203,0.5767346716607591
DES,1303197,0.52562,42.22159,0.1274,61.61140944724706,9072.853013302218,42.3915897664877,42.22147194265868,42.34144521046767,41.8344522590785,-0.16999976648769888,0.00011805734131797863,-0.11985521046766934,0.3871377409214958
DES,1314071,0.32707,40.96772,0.1501,44.3852443918134,5092.955424179405,41.17261334528701,41.01733002137955,41.14701834843941,40.74350783899053,-0.20489334528701164,-0.04961002137955006,-0.17929834843940995,0.2242121610094685
DES,1948484,0.34436,41.09129,0.1802,30.79572456796678,5391.180531508998,41.30282227155854,41.144907396545904,41.27368760212788,40.86072949529288,-0.21153227155853926,-0.05361739654590281,-0.18239760212787814,0.23056050470712108
DES,1777124,0.30743,41.34191,0.1595,39.30778982124782,6050.731408385103,41.01680011708058,40.86486488712973,40.99560043183235,40.602928943871945,0.32510988291942056,0.47704511287027174,0.3463095681676478,0.7389810561280541
DES,1879187,0.59157,42.73633,0.1998,25.05007510012515,11499.84204155793,42.701718983565705,42.532981240169605,42.65004185563531,42.110944238204766,0.034611016434297426,0.2033487598303978,0.08628814436469412,0.6253857617952363
DES,1916124,0.43071,41.74154,0.1921,27.09850115480263,7273.339756340063,41.874592177238334,41.707605927796266,41.83203476111982,41.37317195219687,-0.1330521772383335,0.0339340722037349,-0.09049476111982102,0.3683680478031306
DES,1777122,0.45429,41.97567,0.1899,27.730012830676934,8101.3962582984595,42.01224818643501,41.84386521495223,41.967156458773815,41.49611550484067,-0.03657818643500832,0.1318047850477697,0.008513541226186305,0.47955449515933424
DES,1876533,0.48981,42.18153,0.1654,36.55350189858889,8907.008669987326,42.2075798746651,42.037883930482955,42.159500296741655,41.67039244018058,-0.026049874665098116,0.14364606951704673,0.02202970325834741,0.5111375598194243
DES,1839117,0.60674,42.72056,0.1509,43.91587299705192,11416.628653051566,42.76843954836944,42.60038412194419,42.71679466154258,42.17046039227135,-0.04787954836944408,0.12017587805581087,0.0037653384574198867,0.5500996077286473
DES,1937078,0.45525,42.10631,2.5388,0.15514687084027964,8603.751832341777,42.017711101709025,41.84928035428443,41.97252572464864,41.50099211556416,0.08859889829097511,0.2570296457155692,0.13378427535135984,0.6053178844358413
DES,1894320,0.7188,43.29152,0.166,36.28973726230222,14850.116989731008,43.217334528324116,43.058023909265145,43.1698472652824,42.571687958658096,0.0741854716758823,0.2334960907348531,0.12167273471759898,0.7198320413419026
DES,1864053,0.09333,38.14556,0.0994,101.21088705269847,1388.4743942419543,38.1555523336854,38.06976947559505,38.21312438619551,37.94659664282707,-0.009992333685396204,0.07579052440495104,-0.06756438619550664,0.19896335717293567
DES,1901798,0.47577,42.48698,0.2093,22.827667772514985,10252.3134357911,42.13199531091341,41.962708198000016,42.084981124131716,41.602975164384425,0.3549846890865922,0.524271801999987,0.4019988758682871,0.8840048356155776
DES,1929063,0.22211,40.1587,0.2004,24.90029920199521,3508.8586621029363,40.2115953571991,40.07903158070949,40.21451996672666,39.87030899131692,-0.052895357199098214,0.07966841929051327,-0.05581996672665923,0.2883910086830852
DES,1341370,0.409,41.75601,0.2063,23.496411745480287,7321.968818504505,41.74154241622751,41.576233727117845,41.70172865974221,41.25421127069867,0.014467583772493242,0.17977627288215814,0.05428134025779485,0.5017987293013348
DES,1331123,0.22157,40.28881,0.1108,81.4555122574255,3725.5283712269497,40.20564464547171,40.073230352451176,40.20874992086785,39.86485299436559,0.08316535452829044,0.21557964754882164,0.08006007913214575,0.4239570056344064
DES,1340521,0.65356,43.0426,0.1412,50.156890754279395,13241.764963760023,42.96485205325217,42.7996902730412,42.91413922127016,42.34580786997438,0.07774794674782726,0.24290972695879987,0.1284607787298384,0.6967921300256208
DES,1330339,0.57914,42.66091,0.2307,18.789049516473206,11107.283965530278,42.64583687980276,42.4766380423338,42.594236755239145,42.06110942349326,0.015073120197243384,0.18427195766619775,0.06667324476085668,0.5998005765067447
DES,1340253,0.69261,43.04964,0.1527,42.88663047892787,13284.764959124212,43.11871153100678,42.95681235745561,43.069675122151935,42.48337734413331,-0.06907153100678443,0.09282764254438547,-0.020035122151938367,0.5662626558666872
DES,1334620,0.19624,39.94861,0.1849,29.250020694389637,3185.2819093271605,39.91028828808147,39.7852960060133,39.922294568638534,39.59323604403938,0.03832171191853462,0.163313993986705,0.026315431361467745,0.3553739559606228
DES,1341894,0.31293,41.09265,0.1346,55.19628904309506,5394.558102413965,41.06133558135282,40.90842342832332,41.038864007851885,40.643145538149426,0.03131441864717743,0.18422657167668177,0.0537859921481143,0.449504461850573
DES,1329795,0.52558,42.43147,0.1519,43.33955544884394,9993.551964493052,42.39139083529792,42.22127300186401,42.34124808024902,41.83427492571936,0.040079164702078174,0.21019699813598436,0.09022191975098082,0.5971950742806342
DES,1336975,0.11048,38.25468,0.1023,95.55396935966418,1460.0303210613204,38.54677109294394,38.453363188536514,38.59561815301039,38.318410654899424,-0.29209109294394153,-0.19868318853651346,-0.34093815301039143,-0.0637306548994232
DES,1289470,0.61207,42.51588,0.2167,21.295222267817657,10389.672906097896,42.791508772466514,42.62372358575966,42.7399074314584,42.19104341011306,-0.2756287724665114,-0.10784358575966024,-0.22402743145839565,0.3248365898869423
DES,1319366,0.23482,40.24048,0.1461,46.84891832874916,3643.5260174524255,40.347943127225534,40.21196355110544,40.346722118557864,39.99514658973062,-0.10746312722553597,0.028516448894556845,-0.1062421185578657,0.2453334102693745
DES,1328105,0.44153,41.79927,0.1214,67.85199579860443,7469.299519889275,41.93860227493627,41.77092135682714,41.89482559586952,41.43035616710172,-0.13933227493627243,0.028348643172861898,-0.09555559586952,0.3689138328982793
DES,1289555,0.56173,42.34449,0.1398,51.166493723917874,9601.16371260652,42.56563942648811,42.39594780751362,42.5143085761176,41.98960588259936,-0.2211494264881111,-0.05145780751362139,-0.1698185761175992,0.35488411740063697
DES,1334645,0.24701,40.26524,0.102,96.11687812379856,3685.3087224338437,40.472473973423874,40.333400026523265,40.4674659851219,40.108875907816,-0.20723397342387528,-0.06816002652326603,-0.20222598512189904,0.15636409218399905
DES,1277945,0.43369,41.98253,0.1592,39.45607434155703,8127.030227354401,41.89236877349112,41.72518197382344,41.84946588269836,41.38905577056495,0.09016122650887581,0.25734802617655816,0.13306411730163603,0.5934742294350457
DES,1260949,0.41568,41.64874,0.1532,42.60714845693951,6969.0547280778765,41.783162434729434,41.617296515691834,41.7424614765773,41.29143945561948,-0.13442243472943716,0.031443484308162795,-0.09372147657730068,0.3573005443805144
DES,1252917,0.69277,43.12737,0.2459,16.537998283686537,13768.919950692565,43.11932477824184,42.9574404690893,43.07029682515531,42.48392612860486,0.008045221758159471,0.16992953091070007,0.05707317484468888,0.6434438713951423
DES,1265260,0.60311,42.50027,0.2708,13.636492563202417,10315.252780677194,42.75261849067273,42.58438802605069,42.700953462874395,42.15634589791615,-0.25234849067273046,-0.08411802605068885,-0.20068346287439454,0.3439241020838537
DES,1259511,0.3271,41.23238,0.0826,146.56825097174746,5753.099365266533,41.172844700107305,41.01755655745439,41.14724329773114,40.743716319496706,0.05953529989269413,0.21482344254560815,0.08513670226886205,0.48866368050329356
DES,1255470,0.46877,42.0701,0.1661,36.246054163928584,8461.471092105296,42.09353278894565,41.924502764723115,42.047105691667724,41.56865973463354,-0.023432788945655147,0.14559723527688107,0.02299430833227234,0.5014402653664547
DES,1264049,0.54397,42.2202,0.1396,51.31320760913293,9067.047169239388,42.48138920299509,42.311385037022404,42.43053342778467,41.914500712868445,-0.26118920299509085,-0.09118503702240588,-0.21033342778466846,0.3056992871315529
DES,1261163,0.61854,42.72636,0.2843,12.37218144694889,11447.163214165386,42.81925853834838,42.65182231426065,42.76773216378553,42.21580623647395,-0.09289853834837913,0.07453768573935093,-0.04137216378553177,0.5105537635260475
DES,1261236,0.59789,42.49326,0.2054,23.702771043557163,10282.006523047256,42.729709374317466,42.56124012311262,42.678029028862326,42.13590993219513,-0.23644937431746627,-0.06798012311261914,-0.18476902886232693,0.357350067804866
DES,1253920,0.19555,39.74864,0.1067,87.8357190978569,2905.05176220671,39.90175985065355,39.776981194553414,39.914020497561275,39.58536913761233,-0.15311985065354605,-0.028341194553412663,-0.16538049756127293,0.16327086238766952
DES,1254566,0.79118,43.61294,0.2029,24.290469318586755,17219.235869681906,43.472971248598114,43.32233543529683,43.43138334515814,42.80120165647895,0.13996875140188791,0.2906045647031732,0.181556654841863,0.8117383435210499
DES,1255657,0.58881,43.08574,0.1983,25.43048082173004,13507.465751651482,42.68940684926475,42.52055900606281,42.63773867668412,42.09996353954398,0.3963331507352521,0.5651809939371901,0.4480013233158786,0.9857764604560231
DES,1700105,0.76518,43.30284,266.7506,1.405365183390952e-05,14927.733565337689,43.38383173742058,43.22983543768316,43.33986432783993,42.721059658800584,-0.0809917374205753,0.07300456231684649,-0.03702432783993004,0.5817803411994191
DES,1368111,0.55095,42.32849,0.132,57.39210284664829,9530.679715529433,42.514804386501844,42.34489970536389,42.46373729907069,41.944287904789675,-0.1863143865018415,-0.01640970536389119,-0.13524729907068433,0.3842020952103269
DES,1595110,0.59269,42.7093,0.1621,38.05694917989178,11357.581843507725,42.70669978501046,42.53800796461069,42.65502033683183,42.11538657705907,0.0026002149895418825,0.17129203538930682,0.05427966316816679,0.5939134229409291
DES,1431064,0.39494,41.74977,0.1688,35.0957974888255,7300.958419575473,41.65185016165887,41.487836543011966,41.61403171507618,41.17393113181526,0.09791983834112727,0.2619334569880323,0.1357382849238178,0.5758388681847393
DES,1636043,0.53944,42.52552,0.1282,60.84486749204756,10435.899186565352,42.45948727282735,42.28943497267176,42.408785941417406,41.8949770699365,0.0660327271726473,0.23608502732823666,0.116734058582594,0.6305429300634984
DES,1403033,0.47435,42.44964,0.1886,28.113610473556903,10077.524787525146,42.12423561716112,41.95499776089588,42.07733748629967,41.59605266276118,0.32540438283888307,0.49464223910412386,0.3723025137003333,0.853587337238821
