body,r_m,r_body_radii,A_Rs_over_r,abs_grad_A_analytic,dA_dr_numeric,abs_grad_A_numeric,g_newton_m_s2,g_from_A_gradient_analytic_m_s2,g_from_A_gradient_numeric_m_s2,ratio_grad_g_to_newton,ratio_numeric_grad_g_to_newton
Earth,20094009.866844736,3.1539805159071945,4.414302038580082e-10,2.1968248586678124e-17,-2.1968248589052537e-17,2.1968248589052537e-17,0.9872038592527369,0.9872038592527369,0.9872038593594377,1.0,1.0000000001080838
Earth,20138106.44880241,3.1609019696754688,4.4046360040834894e-10,2.1872145801202813e-17,-2.1872145803525676e-17,2.1872145803525676e-17,0.9828852154458884,0.9828852154458885,0.9828852155502726,1.0000000000000002,1.000000000106202
Earth,20182299.801317703,3.16783861266955,4.394991135384368e-10,2.1776463429095527e-17,-2.177646343122235e-17,2.177646343122235e-17,0.978585464073626,0.9785854640736261,0.9785854641692008,1.0000000000000002,1.0000000000976663
Earth,20226590.136755016,3.1747904782224166,4.3853673861357754e-10,2.1681199631206484e-17,-2.1681199633499887e-17,2.1681199633499887e-17,0.9743045224886802,0.9743045224886804,0.9743045225917407,1.0000000000000002,1.0000000001057785
Earth,20270977.667944625,3.18175759974017,4.37576471009229e-10,2.1586352576431855e-17,-2.1586352578746204e-17,2.1586352578746204e-17,0.9700423084053487,0.9700423084053488,0.9700423085093504,1.0000000000000002,1.0000000001072136
Earth,20315462.608184036,3.1887400107022503,4.3661830611097184e-10,2.149192044167782e-17,-2.1491920443883337e-17,2.1491920443883337e-17,0.9657987398978806,0.9657987398978807,0.9657987399969916,1.0000000000000002,1.0000000001026208
Earth,20360045.17123867,3.1957377446615394,4.3566223931449456e-10,2.1397901411826272e-17,-2.1397901413820272e-17,2.1397901413820272e-17,0.9615737353989361,0.9615737353989361,0.961573735488542,1.0,1.0000000000931868
Earth,20404725.571343224,3.202750835244581,4.347082660255641e-10,2.13042936796992e-17,-2.1304293681798722e-17,2.1304293681798722e-17,0.9573672136979853,0.9573672136979854,0.9573672137923332,1.0000000000000002,1.0000000000985494
Earth,20449504.023202416,3.20977931615169,4.3375638166001016e-10,2.1211095446024585e-17,-2.121109544796502e-17,2.121109544796502e-17,0.9531790939397761,0.9531790939397762,0.953179094026975,1.0000000000000002,1.0000000000914822
Earth,20494380.74199213,3.2168232211571386,4.3280658164370046e-10,2.1118304919401535e-17,-2.1118304921491585e-17,2.1118304921491585e-17,0.9490092956227669,0.949009295622767,0.9490092957166892,1.0000000000000002,1.0000000000989688
Earth,20539355.943360586,3.223882584109337,4.318588614125162e-10,2.1025920316265613e-17,-2.10259203182655e-17,2.10259203182655e-17,0.9448577385975692,0.9448577385975693,0.9448577386874396,1.0000000000000002,1.0000000000951152
Earth,20584429.843429074,3.2309574389309486,4.30913216412336e-10,2.0933939860855137e-17,-2.093393986287706e-17,2.093393986287706e-17,0.9407243430654324,0.9407243430654325,0.940724343156293,1.0000000000000002,1.0000000000965859
Earth,20629602.658793345,3.2380478196191094,4.299696420990071e-10,2.0842361785176362e-17,-2.0842361787198207e-17,2.0842361787198207e-17,0.9366090295766799,0.9366090295766799,0.9366090296675371,1.0,1.0000000000970066
Earth,20674874.606524292,3.2451537602455334,4.290281339383309e-10,2.0751184328970204e-17,-2.075118433085536e-17,2.075118433085536e-17,0.932511719029213,0.9325117190292133,0.9325117191139278,1.0000000000000002,1.0000000000908458
Earth,20720245.904169347,3.2522752949567333,4.2808868740603364e-10,2.0660405739677693e-17,-2.0660405741695122e-17,2.0660405741695122e-17,0.9284323326669598,0.9284323326669599,0.9284323327576186,1.0000000000000002,1.0000000000976472
Earth,20765716.76975318,3.25941245797413,4.27151297987752e-10,2.0570024272407002e-17,-2.0570024274625917e-17,2.0570024274625917e-17,0.9243707920783915,0.9243707920783916,0.9243707921781047,1.0000000000000002,1.0000000001078715
Earth,20811287.421779096,3.2665652835942702,4.262159611790043e-10,2.0480038189899178e-17,-2.0480038191964425e-17,2.0480038191964425e-17,0.9203270191949843,0.9203270191949843,0.9203270192877919,1.0,1.000000000100842
Earth,20856958.07922973,3.273733806188939,4.2528267248517586e-10,2.0390445762495485e-17,-2.039044576464539e-17,2.039044576464539e-17,0.9163009362897506,0.9163009362897507,0.9163009363863627,1.0000000000000002,1.000000000105437
Earth,20902728.96156846,3.2809180602053774,4.243514274214902e-10,2.030124526810343e-17,-2.030124526995196e-17,2.030124526995196e-17,0.9122924659757135,0.9122924659757136,0.9122924660587823,1.0000000000000002,1.0000000000910552
Earth,20948600.28874009,3.2881180801663934,4.234222215129951e-10,2.0212434992164382e-17,-2.0212434994335346e-17,2.0212434994335346e-17,0.9083015312044502,0.9083015312044502,0.9083015313020085,1.0,1.0000000001074074
Earth,20994572.281172283,3.295333900670583,4.224950502945334e-10,2.0124013227619913e-17,-2.0124013229547828e-17,2.0124013229547828e-17,0.9043280552645807,0.9043280552645808,0.904328055351217,1.0000000000000002,1.0000000000958018
Earth,21040645.1597763,3.3025655563924503,4.2156990931072785e-10,2.0035978274879564e-17,-2.003597827681235e-17,2.003597827681235e-17,0.9003719617803189,0.9003719617803189,0.9003719618671739,1.0,1.0000000000964657
Earth,21086819.145948194,3.309813082082592,4.206467941159575e-10,1.994832844178797e-17,-1.9948328443704223e-17,1.9948328443704223e-17,0.8964331747099944,0.8964331747099944,0.8964331747961066,1.0,1.000000000096061
Earth,21133094.461570002,3.317076512567886,4.1972570027433314e-10,1.986106204359204e-17,-1.986106204559912e-17,1.986106204559912e-17,0.8925116183445793,0.8925116183445794,0.8925116184347731,1.0000000000000002,1.0000000001010563
Earth,21179471.32901052,3.324355882751612,4.1880662335968237e-10,1.9774177402909165e-17,-1.9774177404783282e-17,1.9774177404783282e-17,0.8886072173062582,0.8886072173062582,0.888607217390477,1.0,1.0000000000947762
Earth,21225949.971126694,3.3316512276136705,4.1788955895552157e-10,1.968767284969435e-17,-1.9687672851644815e-17,1.9687672851644815e-17,0.8847198965469517,0.8847198965469518,0.8847198966346014,1.0000000000000002,1.0000000000990705
Earth,21272530.61126437,3.3389625822107,4.1697450265504116e-10,1.9601546721208715e-17,-1.9601546723054853e-17,1.9601546723054853e-17,0.880849581346901,0.8808495813469011,0.8808495814298622,1.0000000000000002,1.0000000000941833
Earth,21319213.473259706,3.3462899816763,4.160614500610778e-10,1.951579736198692e-17,-1.951579736416399e-17,1.951579736416399e-17,0.8769961973132033,0.8769961973132033,0.8769961974110361,1.0,1.0000000001115543
Earth,21365998.781439885,3.3536334612211403,4.1515039678610014e-10,1.9430423123805988e-17,-1.943042312582014e-17,1.943042312582014e-17,0.8731596703784121,0.8731596703784122,0.8731596704689237,1.0000000000000002,1.0000000001036597
Earth,21412886.760624565,3.360993056133192,4.142413384521807e-10,1.9345422365652964e-17,-1.934542236769307e-17,1.934542236769307e-17,0.8693399267990828,0.8693399267990829,0.8693399268907607,1.0000000000000002,1.000000000105457
Earth,21459877.636126593,3.368368801777836,4.13334270690982e-10,1.9260793453694032e-17,-1.9260793455697027e-17,1.9260793455697027e-17,0.8655368931543852,0.8655368931543853,0.8655368932443954,1.0000000000000002,1.0000000001039935
Earth,21506971.633753445,3.375760733598092,4.124291891437284e-10,1.9176534761242455e-17,-1.9176534763172092e-17,1.9176534763172092e-17,0.8617504963446628,0.8617504963446629,0.8617504964313765,1.0000000000000002,1.000000000100625
Earth,21554168.97980796,3.3831688871147327,4.1152608946119195e-10,1.9092644668727955e-17,-1.9092644670731237e-17,1.9092644670731237e-17,0.857980663590057,0.8579806635900571,0.8579806636800801,1.0000000000000002,1.0000000001049243
Earth,21601469.90108978,3.3905932979265074,4.1062496730366524e-10,1.9009121563664957e-17,-1.9009121565629803e-17,1.9009121565629803e-17,0.8542273224290795,0.8542273224290796,0.8542273225173754,1.0000000000000002,1.0000000001033635
Earth,21648874.62489612,3.3980340017102684,4.0972581834094585e-10,1.8925963840622125e-17,-1.8925963842337605e-17,1.8925963842337605e-17,0.8504904007172442,0.8504904007172442,0.850490400794334,1.0,1.0000000000906415
Earth,21696383.37902301,3.40549103422116,4.088286382523132e-10,1.8843169901191284e-17,-1.8843169902983723e-17,1.8843169902983723e-17,0.8467698266256696,0.8467698266256697,0.8467698267062179,1.0000000000000002,1.0000000000951244
Earth,21743996.39176652,3.412964431292814,4.079334227265054e-10,1.8760738153956448e-17,-1.8760738155893092e-17,1.8760738155893092e-17,0.8430655286396879,0.843065528639688,0.8430655287267165,1.0000000000000002,1.0000000001032288
Earth,21791713.891923524,3.4204542288374706,4.070401674617043e-10,1.867866701446379e-17,-1.867866701639619e-17,1.867866701639619e-17,0.8393774355574951,0.8393774355574952,0.8393774356443328,1.0000000000000002,1.0000000001034548
Earth,21839536.10879319,3.427960462846208,4.061488681655081e-10,1.859695490519057e-17,-1.8596954907035444e-17,1.8596954907035444e-17,0.8357054764887543,0.8357054764887544,0.8357054765716588,1.0000000000000002,1.000000000099203
Earth,21887463.272177696,3.4354831693890593,4.0525952055491756e-10,1.8515600255515412e-17,-1.8515600257533137e-17,1.8515600257533137e-17,0.832049580853261,0.832049580853261,0.832049580943933,1.0,1.0000000001089744
Earth,21935495.612383705,3.4430223846152415,4.0437212035630847e-10,1.8434601501687513e-17,-1.8434601503580323e-17,1.8434601503580323e-17,0.8284096783795583,0.8284096783795584,0.828409678464617,1.0000000000000002,1.0000000001026772
Earth,21983633.360223114,3.450578144753275,4.0348666330541805e-10,1.8353957086797186e-17,-1.8353957088581672e-17,1.8353957088581672e-17,0.8247856991036141,0.8247856991036142,0.8247856991838051,1.0000000000000002,1.0000000000972264
Earth,22031876.747014523,3.4581504861112107,4.0260314514731765e-10,1.8273665460745338e-17,-1.8273665462443355e-17,1.8273665462443355e-17,0.8211775733674492,0.8211775733674493,0.8211775734437544,1.0000000000000002,1.0000000000929217
Earth,22080226.004583977,3.4657394450767502,4.017215616363989e-10,1.8193725080214274e-17,-1.819372508189906e-17,1.819372508189906e-17,0.8175852318178249,0.817585231817825,0.8175852318935355,1.0000000000000002,1.0000000000926026
Earth,22128681.36526645,3.4733450581174776,4.00841908536347e-10,1.8114134408637434e-17,-1.811413441048046e-17,1.811413441048046e-17,0.8140086054048836,0.8140086054048837,0.8140086054877052,1.0000000000000002,1.0000000001017453
Earth,22177243.0619066,3.480967361780976,3.9996418162012643e-10,1.8034891916170448e-17,-1.8034891917905548e-17,1.8034891917905548e-17,0.8104476253808478,0.8104476253808479,0.8104476254588194,1.0000000000000002,1.0000000000962082
Earth,22225911.32786024,3.488606392695062,3.990883766699547e-10,1.7955996079661144e-17,-1.7955996081451396e-17,1.7955996081451396e-17,0.8069022232986723,0.8069022232986723,0.8069022233791223,1.0,1.0000000000997022
Earth,22274686.396995153,3.49626218756791,3.9821448947728726e-10,1.7877445382620796e-17,-1.7877445384291866e-17,1.7877445384291866e-17,0.8033723310107523,0.8033723310107524,0.8033723310858465,1.0000000000000002,1.0000000000934737
Earth,22323568.503692355,3.503934783188252,3.97342515842795e-10,1.779923831519472e-17,-1.7799238316867165e-17,1.7799238316867165e-17,0.7998578806676021,0.7998578806676022,0.7998578807427581,1.0000000000000002,1.0000000000939617
Earth,22372557.882847294,3.511624216425568,3.9647245157634277e-10,1.7721373374133152e-17,-1.7721373376039974e-17,1.7721373376039974e-17,0.796358804716546,0.7963588047165461,0.7963588048022343,1.0000000000000002,1.0000000001076002
Earth,22421654.769870907,3.5193305242302477,3.956042924969703e-10,1.7643849062762462e-17,-1.7643849064493056e-17,1.7643849064493056e-17,0.7928750359004254,0.7928750359004254,0.7928750359781944,1.0,1.0000000000980849
Earth,22470859.400690645,3.5270537436337537,3.947380344328743e-10,1.7566663890956567e-17,-1.7566663892665336e-17,1.7566663892665336e-17,0.7894065072563133,0.7894065072563134,0.7894065073331017,1.0000000000000002,1.0000000000972735
Earth,22520172.01175172,3.534793911748818,3.9387367322138605e-10,1.7489816375108087e-17,-1.748981637698911e-17,1.748981637698911e-17,0.7859531521142193,0.7859531521142193,0.7859531521987484,1.0,1.0000000001075497
Earth,22569592.84001834,3.542551065769634,3.9301120470895e-10,1.741330503809969e-17,-1.741330503975352e-17,1.741330503975352e-17,0.7825149040958006,0.7825149040958007,0.78251490417012,1.0000000000000002,1.0000000000949751
Earth,22619122.122974575,3.550325242971994,3.9215062475110857e-10,1.7337128409276123e-17,-1.733712841102699e-17,1.733712841102699e-17,0.779091697113106,0.779091697113106,0.7790916971917861,1.0,1.0000000001009894
Earth,22668760.098625824,3.558116480713518,3.9129192921247615e-10,1.7261285024415438e-17,-1.726128502599245e-17,1.726128502599245e-17,0.7756834653672825,0.7756834653672825,0.7756834654381499,1.0,1.0000000000913614
Earth,22718507.005499616,3.5659248164337805,3.9043511396672574e-10,1.7185773425701373e-17,-1.7185773427551723e-17,1.7185773427551723e-17,0.7722901433473343,0.7722901433473344,0.772290143430485,1.0000000000000002,1.0000000001076677
Earth,22768363.08264712,3.573750287654547,3.8958017489656243e-10,1.7110592161694773e-17,-1.7110592163558975e-17,1.7110592163558975e-17,0.7689116658288387,0.7689116658288389,0.7689116659126118,1.0000000000000002,1.0000000001089502
Earth,22818328.569643904,3.581592931979894,3.887271078937104e-10,1.7035739787306286e-17,-1.7035739789188486e-17,1.7035739789188486e-17,0.7655479678727187,0.7655479678727188,0.7655479679573006,1.0000000000000002,1.0000000001104854
Earth,22868403.706591494,3.5894527870964517,3.878759088588863e-10,1.6961214863767973e-17,-1.696121486554043e-17,1.696121486554043e-17,0.7621989848239675,0.7621989848239676,0.7621989849036178,1.0000000000000002,1.0000000001045006
Earth,22918588.73411817,3.5973298907735316,3.8702657370178563e-10,1.6887015958606192e-17,-1.688701596018259e-17,1.688701596018259e-17,0.7588646523104299,0.75886465231043,0.7588646523812697,1.0000000000000002,1.0000000000933498
Earth,22968883.89338028,3.605224280863331,3.861790983410603e-10,1.6813141645613812e-17,-1.6813141647121686e-17,1.6813141647121686e-17,0.7555449062415537,0.7555449062415537,0.7555449063093141,1.0,1.0000000000896843
Earth,23019289.426063485,3.613135995301128,3.853334787042977e-10,1.6739590504822694e-17,-1.673959050655025e-17,1.673959050655025e-17,0.7522396828071526,0.7522396828071528,0.7522396828847853,1.0000000000000002,1.0000000001032021
Earth,23069805.57438382,3.62106507210545,3.844897107280027e-10,1.6666361122476524e-17,-1.666636112414856e-17,1.666636112414856e-17,0.7489489184761868,0.7489489184761868,0.7489489185513244,1.0,1.000000000100324
Earth,23120432.58108879,3.6290115493782436,3.836477903575794e-10,1.6593452091003767e-17,-1.659345209263151e-17,1.659345209263151e-17,0.7456725499955454,0.7456725499955456,0.7456725500686926,1.0000000000000002,1.0000000000980955
Earth,23171170.689458597,3.6369754653050697,3.828077135473103e-10,1.6520862008990484e-17,-1.652086201070904e-17,1.652086201070904e-17,0.742410514388827,0.7424105143888271,0.7424105144660551,1.0000000000000002,1.0000000001040235
Earth,23222020.143307474,3.644956858155309,3.819694762603348e-10,1.6448589481153187e-17,-1.6448589482727763e-17,1.6448589482727763e-17,0.7391627489551186,0.7391627489551186,0.7391627490258764,1.0,1.000000000095727
Earth,23272981.186984517,3.6529557662822976,3.8113307446863453e-10,1.6376633118312505e-17,-1.637663311987238e-17,1.637663311987238e-17,0.7359291912678121,0.7359291912678121,0.7359291913379093,1.0,1.00000000009525
Earth,23324054.06537524,3.660972228123566,3.802985041530085e-10,1.6304991537365923e-17,-1.6304991539023246e-17,1.6304991539023246e-17,0.7327097791733803,0.7327097791733804,0.7327097792478569,1.0000000000000002,1.0000000001016454
Earth,23375239.023902364,3.6690062822009675,3.7946576130305965e-10,1.623366336126175e-17,-1.623366336284565e-17,1.623366336284565e-17,0.7295044507902065,0.7295044507902065,0.7295044508613835,1.0,1.0000000000975688
Earth,23426536.3085274,3.677057967120923,3.7863484191716934e-10,1.6162647218972103e-17,-1.61626472206495e-17,1.61626472206495e-17,0.72631314450737,0.7263131445073701,0.7263131445827484,1.0000000000000002,1.0000000001037823
Earth,23477946.165751416,3.6851273215745435,3.7780574200248454e-10,1.6091941745467103e-17,-1.6091941747036107e-17,1.6091941747036107e-17,0.723135798983487,0.7231357989834871,0.7231357990539946,1.0000000000000002,1.0000000000975027
Earth,23529468.842616633,3.69321438433788,3.7697845757489214e-10,1.6021545581688093e-17,-1.602154558319852e-17,1.602154558319852e-17,0.7199723531455074,0.7199723531455076,0.7199723532133828,1.0000000000000002,1.000000000094275
Earth,23581104.586707216,3.7013191942720476,3.761529846590062e-10,1.5951457374522036e-17,-1.5951457376012746e-17,1.5951457376012746e-17,0.7168227461875639,0.716822746187564,0.7168227462545531,1.0000000000000002,1.000000000093453
Earth,23632853.64615085,3.7094417903234733,3.753293192881427e-10,1.5881675776775e-17,-1.5881675778452655e-17,1.5881675778452655e-17,0.7136869175697801,0.7136869175697801,0.7136869176451701,1.0,1.0000000001056346
Earth,23684716.269619536,3.7175822115240207,3.745074575043067e-10,1.5812199447146796e-17,-1.5812199448799256e-17,1.5812199448799256e-17,0.7105648070171312,0.7105648070171313,0.7105648070913893,1.0000000000000002,1.0000000001045057
