x_m_from_earth,x_earth_moon_units,distance_to_earth_m,distance_to_moon_m,A_total,dA_dx_analytic,dA_dx_numeric,accel_newton_x_m_s2,accel_from_A_gradient_x_analytic_m_s2,accel_from_A_gradient_x_numeric_m_s2,ratio_A_accel_to_newton,ratio_A_numeric_accel_to_newton
77262881.96065356,0.20099605088619552,77262881.96065356,307137118.03934646,1.1515923303752342e-10,-1.4847346849516719e-18,-1.4847386034613079e-18,-0.06672064935752461,-0.06672064935752463,-0.06672082544656603,1.0000000000000002,1.0000026391985557
77388354.31810604,0.2013224618056869,77388354.31810604,307011645.68189394,1.1497324221425428e-10,-1.4799193963217398e-18,-1.4799232894786726e-18,-0.06650426107786142,-0.06650426107786142,-0.06650443602760917,1.0,1.0000026306547116
77513826.67555852,0.20164887272517826,77513826.67555852,306886173.3244415,1.1478785410956396e-10,-1.4751274666744815e-18,-1.4751313346834937e-18,-0.06628892249853062,-0.06628892249853063,-0.06628909631818719,1.0000000000000002,1.00000262215239
77639299.033011,0.20197528364466963,77639299.033011,306760700.966989,1.1460306580202476e-10,-1.4703587451214037e-18,-1.4703625881850212e-18,-0.0660746268389415,-0.0660746268389415,-0.06607479953760792,1.0,1.000002613691135
77764771.39046349,0.202301694564161,77764771.39046349,306635228.6095365,1.1441887438906494e-10,-1.4656130819902928e-18,-1.4656169003093227e-18,-0.06586136737316017,-0.06586136737316019,-0.0658615389598603,1.0000000000000002,1.0000026052708435
77890243.74791597,0.20262810548365237,77890243.74791597,306509756.252084,1.1423527698681674e-10,-1.4608903288134693e-18,-1.4608941225868595e-18,-0.06564913742938189,-0.06564913742938189,-0.06564930791305597,1.0,1.0000025968913036
78015716.10536847,0.20295451640314377,78015716.10536847,306384283.8946315,1.1405227072996603e-10,-1.4561903383161734e-18,-1.4561941077406532e-18,-0.06543793038940895,-0.06543793038940897,-0.06543809977889757,1.0000000000000002,1.0000025885520463
78141188.46282095,0.20328092732263514,78141188.46282095,306258811.53717905,1.1386985277160344e-10,-1.4515129644050829e-18,-1.4515167096758336e-18,-0.06522773968813492,-0.06522773968813492,-0.06522790799220905,1.0,1.000002580253048
78266660.82027343,0.2036073382421265,78266660.82027343,306133339.1797266,1.1368802028307664e-10,-1.4468580621569545e-18,-1.4468617834670165e-18,-0.06501855881303395,-0.06501855881303396,-0.06501872604036846,1.0000000000000002,1.000002571993867
78392133.17772591,0.20393374916161788,78392133.17772591,306007866.8222741,1.1350677045384442e-10,-1.4422254878073986e-18,-1.4422291853480493e-18,-0.06481038130365661,-0.06481038130365663,-0.06481054746284705,1.0000000000000002,1.0000025637743073
78517605.5351784,0.20426016008110925,78517605.5351784,305882394.4648216,1.1332610049133186e-10,-1.4376150987397772e-18,-1.4376187727005715e-18,-0.0646032007511308,-0.06460320075113081,-0.06460336585069533,1.0000000000000002,1.0000025555941905
78643077.89263088,0.20458657100060063,78643077.89263088,305756922.1073691,1.1314600762078706e-10,-1.433026753474224e-18,-1.4330304040427743e-18,-0.06439701079766838,-0.06439701079766838,-0.06439717484603788,1.0,1.000002547453173
78768550.25008337,0.20491298192009202,78768550.25008337,305631449.7499166,1.129664890851392e-10,-1.4284603116567887e-18,-1.4284639390187505e-18,-0.06419180513607736,-0.06419180513607736,-0.06419196814159478,1.0,1.0000025393508887
78894022.60753585,0.2052393928395834,78894022.60753585,305505977.39246416,1.1278754214485793e-10,-1.4239156340487036e-18,-1.4239192383885353e-18,-0.06398757750927957,-0.06398757750927958,-0.06398773948023406,1.0000000000000002,1.0000025312874905
79019494.96498834,0.20556580375907477,79019494.96498834,305380505.03501165,1.1260916407781409e-10,-1.4193925825157637e-18,-1.4193961640155829e-18,-0.0637843217098334,-0.06378432170983342,-0.06378448265440892,1.0000000000000002,1.000002523262319
79144967.32244082,0.2058922146785661,79144967.32244082,305255032.6775592,1.1243135217914184e-10,-1.414891020017831e-18,-1.4148945788582867e-18,-0.0635820315794622,-0.0635820315794622,-0.06358219150577668,1.0,1.0000025152753147
79270439.6798933,0.20621862559805748,79270439.6798933,305129560.3201067,1.1225410376110192e-10,-1.4104108105984522e-18,-1.4104143469584418e-18,-0.06338070100858759,-0.06338070100858759,-0.06338085992468032,1.0,1.0000025073262082
79395912.03734578,0.20654503651754885,79395912.03734578,305004087.96265423,1.1207741615294648e-10,-1.4059518193745896e-18,-1.405955333431286e-18,-0.06318032393586816,-0.06318032393586816,-0.06318048184970086,1.0,1.0000024994147365
79521384.39479826,0.20687144743704022,79521384.39479826,304878615.6052017,1.1190128670078488e-10,-1.401513912526469e-18,-1.4015174044556383e-18,-0.06298089434774316,-0.06298089434774316,-0.06298105126721439,1.0,1.000002491540853
79646856.75225076,0.20719785835653162,79646856.75225076,304753143.2477492,1.11725712767451e-10,-1.3970969572875351e-18,-1.3971004272626587e-18,-0.06278240627798114,-0.06278240627798114,-0.06278256221088675,1.0,1.0000024837038728
79772329.10970324,0.207524269276023,79772329.10970324,304627670.89029676,1.115506917323718e-10,-1.3927008219345237e-18,-1.392704270128156e-18,-0.06258485380723378,-0.06258485380723379,-0.062585008761328,1.0000000000000002,1.0000024759040693
79897801.46715572,0.20785068019551436,79897801.46715572,304502198.5328443,1.1137622099143677e-10,-1.388325375777634e-18,-1.3883288023604592e-18,-0.062388231062594335,-0.06238823106259434,-0.06238838504554732,1.0000000000000002,1.0000024681410318
80023273.8246082,0.20817709111500574,80023273.8246082,304376726.1753918,1.1120229795686912e-10,-1.3839704891508163e-18,-1.383973894291642e-18,-0.06219253221716114,-0.06219253221716114,-0.06219268523655871,1.0,1.0000024604143314
80148746.18206069,0.2085035020344971,80148746.18206069,304251253.8179393,1.1102892005709785e-10,-1.3796360334021646e-18,-1.3796394172684005e-18,-0.061997751489605825,-0.061997751489605825,-0.06199790355297101,1.0,1.0000024527238736
80274218.53951317,0.20882991295398848,80274218.53951317,304125781.4604868,1.1085608473663104e-10,-1.375321880884411e-18,-1.375325243642095e-18,-0.06180388314374625,-0.061803883143746255,-0.06180403425854041,1.0000000000000002,1.000002445069573
80399690.89696565,0.20915632387347985,80399690.89696565,304000309.1030344,1.1068378945593049e-10,-1.3710279049455264e-18,-1.3710312467588883e-18,-0.06161092148812405,-0.06161092148812406,-0.06161107166172733,1.0000000000000002,1.0000024374510177
80525163.25441815,0.20948273479297125,80525163.25441815,303874836.74558187,1.1051203169128733e-10,-1.3667539799194232e-18,-1.366757300951217e-18,-0.06141886087558689,-0.0614188608755869,-0.061419010115313075,1.0000000000000002,1.0000024298680252
80650635.61187063,0.20980914571246262,80650635.61187063,303749364.38812935,1.1034080893469898e-10,-1.3624999811167608e-18,-1.3625032815284229e-18,-0.061227695702875236,-0.06122769570287525,-0.06122784401597891,1.0000000000000002,1.0000024223205197
80776107.96932311,0.210135556631954,80776107.96932311,303623892.0306769,1.101701186937471e-10,-1.358265784815846e-18,-1.3582690647670407e-18,-0.06103742041021347,-0.06103742041021347,-0.06103756780386959,1.0,1.0000024148080822
80901580.3267756,0.21046196755144536,80901580.3267756,303498419.6732244,1.0999995849147678e-10,-1.3540512682536388e-18,-1.354054527902663e-18,-0.060848029480905674,-0.06084802948090569,-0.06084817596222775,1.0000000000000002,1.0000024073305795
81027052.68422808,0.21078837847093673,81027052.68422808,303372947.31577194,1.0983032586627678e-10,-1.3498563096168494e-18,-1.3498595491205225e-18,-0.06065951744093562,-0.060659517440935624,-0.06065966301697076,1.0000000000000002,1.0000023998877883
81152525.04168056,0.2111147893904281,81152525.04168056,303247474.9583194,1.0966121837176099e-10,-1.3456807880331375e-18,-1.3456840075468156e-18,-0.0604718788585712,-0.0604718788585712,-0.06047202353630076,1.0,1.0000023924794845
81277997.39913304,0.21144120030991947,81277997.39913304,303122002.600867,1.0949263357665078e-10,-1.3415245835624e-18,-1.3415277832401226e-18,-0.06028510834397297,-0.06028510834397298,-0.060285252130319156,1.0000000000000002,1.0000023851055448
81403469.75658554,0.21176761122941087,81403469.75658554,302996530.24341446,1.093245690646587e-10,-1.337387577188158e-18,-1.3373907571822871e-18,-0.06009920054880712,-0.060099200548807116,-0.06009934345061672,0.9999999999999999,1.0000023777655658
81528942.11403802,0.21209402214890224,81528942.11403802,302871057.885962,1.0915702243437312e-10,-1.3332696508090367e-18,-1.3332728112707736e-18,-0.059914150165862504,-0.05991415016586251,-0.05991429218993017,1.0000000000000002,1.0000023704595205
81654414.4714905,0.21242043306839362,81654414.4714905,302745585.5285095,1.0898999129914382e-10,-1.3291706872303295e-18,-1.3291738283093492e-18,-0.059729951928671664,-0.05972995192867168,-0.05973009308172346,1.0000000000000002,1.0000023631870985
81779886.82894298,0.212746843987885,81779886.82894298,302620113.171057,1.0882347328696888e-10,-1.325090570155663e-18,-1.325093692000392e-18,-0.05954660061113621,-0.05954660061113622,-0.05954674089984209,1.0000000000000002,1.0000023559481892
81905359.18639547,0.21307325490737633,81905359.18639547,302494640.81360453,1.0865746604038242e-10,-1.321029184178743e-18,-1.3210322869361649e-18,-0.059364091027155924,-0.059364091027155924,-0.05936423045812099,1.0,1.0000023487425251
82030831.54384795,0.2133996658268677,82030831.54384795,302369168.4561521,1.0849196721634344e-10,-1.316986414775194e-18,-1.316989498590877e-18,-0.059182418030262,-0.059182418030262,-0.05918255661002777,1.0,1.000002341569851
82156303.90130043,0.21372607674635907,82156303.90130043,302243696.09869957,1.083269744861257e-10,-1.312962148294483e-18,-1.3129652133127951e-18,-0.0590015765132542,-0.05900157651325421,-0.05900171424830825,1.0000000000000002,1.0000023344300641
82281776.25875293,0.2140524876658505,82281776.25875293,302118223.74124706,1.0816248553520851e-10,-1.3089562719519299e-18,-1.308959318315715e-18,-0.058821561407841755,-0.058821561407841755,-0.05882169830460316,1.0,1.000002327322807
82407248.61620541,0.21437889858534184,82407248.61620541,301992751.3837946,1.0799849806316873e-10,-1.3049686738208058e-18,-1.3049717016719095e-18,-0.0586423676842883,-0.05864236768428831,-0.058642503749131304,1.0000000000000002,1.0000023202481136
82532720.97365789,0.2147053095048332,82532720.97365789,301867279.0263421,1.078350097835734e-10,-1.3009992428245091e-18,-1.301002252303354e-18,-0.05846399035106029,-0.0584639903510603,-0.05846412559029516,1.0000000000000002,1.0000023132056852
82658193.33111037,0.21503172042432458,82658193.33111037,301741806.66888964,1.0767201842387375e-10,-1.2970478687288324e-18,-1.2970508599744775e-18,-0.05828642445447949,-0.058286424454479506,-0.05828655887435522,1.0000000000000002,1.0000023061952588
82783665.68856286,0.21535813134381596,82783665.68856286,301616334.31143713,1.0750952172529988e-10,-1.2931144421343044e-18,-1.2931174152845706e-18,-0.05810966507837885,-0.05810966507837885,-0.05810979868508879,1.0,1.000002299216658
82909138.04601534,0.21568454226330733,82909138.04601534,301490861.9539847,1.0734751744275653e-10,-1.289198854468619e-18,-1.2892018096601924e-18,-0.05793370734376221,-0.05793370734376221,-0.057933840143448746,1.0,1.000002292269779
83034610.40346783,0.21601095318279873,83034610.40346783,301365389.59653217,1.0718600334471973e-10,-1.2853009979791384e-18,-1.285303935347282e-18,-0.05775854640846752,-0.057758546408467525,-0.05775867840720908,1.0000000000000002,1.0000022853542856
83160082.76092032,0.2163373641022901,83160082.76092032,301239917.2390797,1.0702497721313456e-10,-1.281420765725481e-18,-1.2814236854044533e-18,-0.05758417746683372,-0.05758417746683372,-0.057584308670663546,1.0,1.0000022784701563
83285555.1183728,0.21666377502178147,83285555.1183728,301114444.8816272,1.0686443684331345e-10,-1.277558051572183e-18,-1.2775609536948592e-18,-0.05741059574937087,-0.05741059574937089,-0.05741072616426012,1.0000000000000002,1.0000022716170691
83411027.47582528,0.21699018594127284,83411027.47582528,300988972.5241747,1.0670438004383588e-10,-1.273712750181439e-18,-1.273715634879586e-18,-0.057237796522434124,-0.05723779652243413,-0.05723792615430407,1.0000000000000002,1.0000022647949052
83536499.83327776,0.2173165968607642,83536499.83327776,300863500.16672224,1.0654480463644859e-10,-1.26988475700592e-18,-1.2698876244101583e-18,-0.05706577508790079,-0.05706577508790079,-0.057065903942621225,1.0,1.0000022580035097
83661972.19073024,0.21764300778025558,83661972.19073024,300738027.8092698,1.0638570845596693e-10,-1.2660739682816652e-18,-1.2660768185212917e-18,-0.05689452678285099,-0.05689452678285099,-0.05689465486623225,1.0,1.00000225124258
83787444.54818273,0.21796941869974695,83787444.54818273,300612555.4518173,1.0622708935017698e-10,-1.2622802810210474e-18,-1.2622831142244834e-18,-0.05672404697925159,-0.05672404697925159,-0.05672417429706462,1.0,1.0000022445121568
83912916.90563522,0.21829582961923835,83912916.90563522,300487083.09436476,1.0606894517973852e-10,-1.258503593005814e-18,-1.2585064092998767e-18,-0.056554331083643376,-0.056554331083643376,-0.056554457641587064,1.0,1.0000022378116982
84038389.2630877,0.21862224053872972,84038389.2630877,300361610.7369123,1.0591127381808913e-10,-1.2547438027802018e-18,-1.2547466022909368e-18,-0.05638537453683173,-0.05638537453683172,-0.05638550034057028,0.9999999999999999,1.0000022311413126
84163861.62054019,0.2189486514582211,84163861.62054019,300236138.3794598,1.0575407315134864e-10,-1.2510008096441182e-18,-1.2510035924964136e-18,-0.056217172813580144,-0.05621717281358015,-0.05621729786872576,1.0000000000000002,1.000002224500795
84289333.97799267,0.21927506237771247,84289333.97799267,300110666.02200735,1.0559734107822503e-10,-1.2472745136463985e-18,-1.247277279963834e-18,-0.056049721422307304,-0.056049721422307304,-0.056049845734413364,1.0,1.0000022178898111
84414806.33544515,0.21960147329720384,84414806.33544515,299985193.66455483,1.0544107550992068e-10,-1.2435648155781324e-18,-1.2435675654834375e-18,-0.0558830159047871,-0.0558830159047871,-0.0558831394793688,1.0,1.000002211308386
84540278.69289763,0.2199278842166952,84540278.69289763,299859721.3071024,1.0528527437003973e-10,-1.2398716169660586e-18,-1.2398743505807805e-18,-0.05571705183585184,-0.05571705183585185,-0.05571717467837125,1.0000000000000002,1.0000022047562704
84665751.05035011,0.22025429513618655,84665751.05035011,299734248.9496499,1.0512993559449622e-10,-1.2361948200660265e-18,-1.2361975375106227e-18,-0.05555182482309849,-0.055551824823098485,-0.05555194693896867,0.9999999999999999,1.0000021982332816
84791223.40780261,0.22058070605567798,84791223.40780261,299608776.5921974,1.0497505713142291e-10,-1.232534327856531e-18,-1.2325370292500247e-18,-0.05538733050659799,-0.05538733050659799,-0.0553874519011676,1.0,1.00000219173895
84916695.7652551,0.22090711697516935,84916695.7652551,299483304.2347449,1.0482063694108122e-10,-1.2288900440323082e-18,-1.2288927294933186e-18,-0.055223564558607635,-0.05522356455860764,-0.05522368523720716,1.0000000000000002,1.0000021852736325
85042168.12270758,0.22123352789466072,85042168.12270758,299357831.8772924,1.0466667299577142e-10,-1.2252618729979982e-18,-1.2252645426438749e-18,-0.05506052268328619,-0.05506052268328619,-0.05506064265118904,1.0,1.000002178836978
85167640.48016006,0.22155993881415206,85167640.48016006,299232359.51983994,1.045131632797443e-10,-1.2216497198618783e-18,-1.2216523738086784e-18,-0.054898200616412283,-0.05489820061641228,-0.05489831987883381,0.9999999999999999,1.0000021724286077
85293112.83761254,0.22188634973364343,85293112.83761254,299106887.1623875,1.0436010578911303e-10,-1.2180534904296534e-18,-1.2180561287927082e-18,-0.054736594125105384,-0.054736594125105384,-0.05473671268722833,1.0,1.0000021660485976
85418585.19506502,0.2222127606531348,85418585.19506502,298981414.804935,1.0420749853176617e-10,-1.2144730911983155e-18,-1.2144757140917386e-18,-0.05457569900754986,-0.054575699007549876,-0.05457581687450224,1.0000000000000002,1.0000021596966144
85544057.5525175,0.22253917157262618,85544057.5525175,298855942.44748247,1.0405533952728128e-10,-1.2109084293500639e-18,-1.2109110368871138e-18,-0.05441551109272178,-0.05441551109272179,-0.054415628269593154,1.0000000000000002,1.0000021533726142
85669529.90997,0.22286558249211758,85669529.90997,298730470.09003,1.0390362680683926e-10,-1.2073594127462883e-18,-1.2073620050390419e-18,-0.05425602624011847,-0.05425602624011847,-0.05425614273194533,1.0,1.0000021470762777
85795002.26742248,0.22319199341160895,85795002.26742248,298604997.7325775,1.0375235841313964e-10,-1.2038259499216144e-18,-1.2038285270814181e-18,-0.05409724033949098,-0.05409724033949099,-0.05409735615127699,1.0000000000000002,1.000002140807651
85920474.62487496,0.22351840433110032,85920474.62487496,298479525.37512505,1.0360153240031635e-10,-1.2003079500780067e-18,-1.2003105122151197e-18,-0.053939149310579096,-0.0539391493105791,-0.05393926444727905,1.0000000000000002,1.0000021345664776
86045946.98232745,0.2238448152505917,86045946.98232745,298354053.01767254,1.0345114683385439e-10,-1.1968053230789364e-18,-1.1968078703025824e-18,-0.0537817491028492,-0.05378174910284921,-0.053781863569371376,1.0000000000000002,1.0000021283525375
